,날짜,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
294,2013-10-22,1192.9427467706557,1160.1890029653098,1117.868456820213,1124.987386058981,1109.7237860508571,1167.0104232675283,1221.4883597367784,1162.103437525388,1119.4692533918271,1147.454032009099,1118.1973624989844,1113.4752293037616,1092.4206054512956,1103.0789765618656,1123.0164156308392,1097.3769692907629,1123.3258331302297
295,2013-10-23,1192.206383134292,1160.5344575107642,1117.1866386383947,1124.6146587862538,1109.114695141766,1166.3467869038918,1220.6792688276873,1161.8307102526608,1119.369253391827,1147.2722138272807,1117.7246352262573,1113.2752293037615,1092.3206054512957,1102.9062492891383,1122.6800519944754,1096.458787472581,1122.9803785847753
296,2013-10-24,1191.415474043383,1159.5890029653096,1116.2957295474857,1124.1237496953447,1108.4328769599479,1165.4649687220735,1220.2338142822327,1161.3398011617517,1119.3237988463725,1146.954032009099,1117.4700897717116,1112.9115929401253,1091.9569690876592,1102.1971583800473,1121.9709610853845,1085.5860601998536,1122.7803785847752
297,2013-10-25,1191.8336558615647,1159.2253666016734,1115.150275002031,1122.8782951498902,1107.923786050857,1164.9558778129829,1218.8247233731418,1160.803437525388,1118.7237988463726,1147.0267592818261,1117.0155443171664,1112.2388656673982,1091.6024236331139,1101.7062492891382,1121.5709610853844,1083.0951511089445,1122.9803785847753
298,2013-10-26,1191.8518376797465,1157.552639328946,1114.950275002031,1122.3328406044354,1107.1783315054026,1163.7740596311646,1217.7701779185963,1160.2761647981154,1117.8783443009181,1146.644941100008,1116.6064534080754,1111.6661383946707,1090.6478781785686,1101.1426129255017,1120.807324721748,1082.4678783816719,1121.8803785847754
299,2013-10-27,1191.424564952474,1157.1253666016732,1114.24118409294,1121.4782951498903,1106.541967869039,1165.064968722074,1216.8701779185963,1160.0852557072064,1117.9328897554635,1146.5085774636445,1115.933726135348,1111.3843202128526,1090.5296963603867,1101.0607947436836,1120.0891429035664,1082.1224238362174,1122.416742221139
300,2013-10-28,1191.4700194979284,1157.8162756925824,1113.6593659111222,1121.3692042407993,1105.6783315054024,1163.2740596311646,1216.9247233731421,1159.9943466162972,1118.1237988463727,1146.7176683727355,1115.733726135348,1111.3206838492163,1090.2478781785685,1101.1335220164108,1120.0982338126573,1081.6406056543992,1121.6621967665935
301,2013-10-29,1189.2063831342919,1156.1890029653098,1113.0139113656676,1119.7328406044355,1104.914695141766,1162.1649687220738,1214.6065415549601,1158.8307102526608,1116.6783443009178,1145.326759281826,1115.35190795353,1110.7115929401252,1089.284241814932,1099.72443110732,1119.0436883581117,1081.4133329271265,1121.5803785847754
302,2013-10-30,1188.3791104070194,1155.5890029653099,1112.9866386383949,1119.2237496953448,1105.0601496872205,1160.8649687220736,1214.1883597367782,1157.8761647981155,1116.4147079372815,1145.0085774636443,1114.8973624989844,1110.0570474855797,1088.4842418149321,1099.3426129255017,1118.607324721748,1077.258787472581,1123.6803785847753
303,2013-10-31,1187.215474043383,1155.0071847834915,1112.659365911122,1119.305567877163,1104.741967869039,1161.0740596311648,1214.4065415549603,1157.3307102526608,1115.587435210009,1144.3813047363717,1114.5882715898936,1109.5661383946708,1087.7751509058412,1098.9789765618655,1117.5982338126573,1076.1042420180354,1122.5258331302298
304,2013-11-01,1186.5700194979283,1152.7890029653097,1110.768456820213,1116.714658786254,1103.114695141766,1159.7195141766192,1211.124723373142,1155.5852557072062,1114.4601624827362,1143.3903956454626,1113.4155443171662,1107.7843202128524,1086.8296963603866,1097.52443110732,1116.4436883581118,1074.9951511089446,1120.2349240393207
305,2013-11-02,1186.6336558615646,1151.7980938744006,1110.077547729304,1116.196476968072,1102.1328769599481,1158.4922414493467,1210.9974506458693,1154.7761647981154,1113.3328897554634,1142.9267592818262,1112.533726135348,1106.6570474855798,1086.202423633114,1096.5789765618654,1115.4709610853847,1073.7951511089445,1119.1803785847753
306,2013-11-03,1185.9063831342921,1151.452639328946,1109.6139113656675,1115.8146587862539,1102.0510587781298,1157.8922414493463,1210.033814282233,1154.1852557072064,1113.2419806645544,1142.6085774636445,1112.1519079535299,1106.4570474855798,1085.5660599967503,1096.22443110732,1114.7527792672026,1073.9769692907628,1118.1349240393208
307,2013-11-04,1185.6427467706558,1151.3253666016733,1110.1230022747584,1115.5146587862537,1101.9601496872208,1157.655877812983,1209.2610870095054,1154.012528434479,1112.5965261190997,1142.2631229181898,1111.7155443171664,1106.0934111219435,1085.4296963603867,1095.6607947436837,1114.82550653993,1073.7678783816718,1117.607651312048
308,2013-11-05,1185.833655861565,1150.9071847834916,1109.4048204565765,1114.987386058981,1101.3146951417662,1157.9922414493462,1208.888359736778,1153.7398011617518,1111.9147079372815,1141.6358501909172,1110.7700897717116,1105.3934111219435,1084.9387872694776,1095.3698856527747,1114.0436883581117,1084.167878381672,1117.1531058575026
309,2013-11-06,1184.8245649524738,1149.5799120562187,1108.1957295474856,1114.8328406044354,1100.632876959948,1157.4013323584375,1208.3429051913238,1152.8852557072064,1111.2874352100089,1140.8085774636445,1110.1064534080754,1104.8025020310345,1083.9206054512958,1094.815340198229,1113.616415630839,1096.6042420180354,1116.1076513120481
310,2013-11-07,1184.6154740433828,1148.7980938744006,1107.650275002031,1114.4328406044358,1100.005604232675,1156.655877812983,1205.8610870095056,1152.4488920708427,1110.3510715736454,1140.454032009099,1109.5246352262573,1104.1297747583071,1083.0115145422048,1094.0607947436836,1112.1527792672027,1097.5315147453082,1116.1803785847753
311,2013-11-08,1184.106383134292,1148.1344575107644,1108.1957295474856,1113.5328406044357,1099.2965133235843,1156.6195141766193,1205.7701779185966,1151.8488920708426,1109.9056170281908,1140.035850190917,1108.8700897717117,1103.838865667398,1082.084241814932,1093.5426129255018,1111.816415630839,1098.5951511089445,1114.4258331302299
312,2013-11-09,1183.9336558615648,1147.761730238037,1107.2866386383946,1112.569204240799,1099.1419678690388,1155.7740596311646,1204.7338142822327,1151.3216193435699,1108.4874352100087,1139.6903956454626,1108.6791806808026,1103.4570474855798,1081.3024236331141,1093.142612925502,1111.0800519944753,1097.5769692907627,1114.7803785847755
313,2013-11-10,1183.324564952474,1146.8980938744005,1106.9775477293038,1112.27829514989,1098.7237860508571,1155.837695994801,1203.8792688276872,1151.112528434479,1108.3419806645543,1139.1722138272808,1108.3700897717117,1103.3025020310345,1081.1387872694777,1092.5880674709565,1110.3073247217483,1097.1133329271265,1113.5531058575025
314,2013-11-11,1183.6427467706555,1147.3344575107642,1107.2775477293037,1112.687386058981,1099.1692405963117,1155.9558778129826,1203.6974506458691,1151.0943466162971,1108.7419806645544,1139.0176683727354,1108.3973624989844,1103.347956576489,1081.1569690876595,1092.7880674709565,1110.6982338126572,1096.6951511089446,1113.0258331302298
315,2013-11-12,1182.097292225201,1146.252639328946,1106.9048204565765,1112.1237496953447,1098.5601496872207,1155.8467869038918,1202.8065415549602,1150.3034375253883,1107.8692533918272,1138.435850190917,1107.2973624989845,1102.9752293037616,1080.0751509058412,1092.142612925502,1110.2800519944756,1097.040605654399,1113.9894694938662
316,2013-11-13,1180.9063831342921,1145.8617302380371,1106.4866386383949,1111.7692042407994,1097.9783315054024,1154.5558778129828,1201.4701779185966,1149.42161934357,1106.9692533918271,1137.9176683727353,1106.7791806808027,1102.4206838492162,1079.802423633114,1091.5426129255018,1109.6527792672027,1096.858787472581,1113.4349240393208
317,2013-11-14,1180.306383134292,1145.1253666016735,1107.0139113656674,1111.2782951498903,1097.505604232675,1154.7740596311646,1201.297450645869,1148.9761647981154,1106.7328897554635,1137.5722138272806,1106.3246352262572,1102.2297747583073,1079.375150905841,1091.2426129255018,1109.507324721748,1096.2860601998536,1112.416742221139
318,2013-11-15,1180.4609285888375,1144.9071847834916,1106.8411840929402,1111.1237496953447,1096.7056042326753,1154.0922414493466,1200.415632464051,1148.6488920708425,1106.6510715736451,1137.2813047363716,1105.9700897717116,1101.6934111219437,1078.8569690876595,1091.0698856527745,1109.416415630839,1093.758787472581,1112.2440149484119
319,2013-11-16,1180.2336558615648,1144.2344575107643,1106.959365911122,1110.4692042407992,1096.9601496872208,1153.546786903892,1200.2519961004145,1148.4943466162972,1106.087435210009,1137.4631229181898,1105.6155443171663,1101.4843202128527,1078.602423633114,1090.7517038345927,1108.9345974490209,1092.94969656349,1111.8894694938663
320,2013-11-17,1180.315474043383,1144.0162756925824,1106.6139113656675,1110.196476968072,1095.9419678690388,1153.155877812983,1199.6792688276873,1148.1398011617516,1105.8419806645545,1136.954032009099,1105.3519079535301,1101.3843202128526,1078.3206054512957,1090.342612925502,1108.3891429035662,1092.3496965634902,1111.0167422211389
321,2013-11-18,1180.1427467706558,1144.0344575107642,1106.6139113656675,1110.7055678771628,1096.3874224144934,1153.0286050857103,1199.6883597367782,1147.9670738890245,1105.9147079372817,1137.044941100008,1105.0882715898936,1101.0752293037617,1078.211514542205,1090.1880674709564,1108.5527792672026,1092.367878381672,1111.716742221139
322,2013-11-19,1179.88820131611,1143.661730238037,1106.268456820213,1110.9419315135265,1094.8965133235843,1153.3013323584373,1199.5156324640511,1147.9579829799336,1106.1328897554636,1136.7903956454627,1104.9882715898937,1100.8934111219435,1078.093332724023,1089.842612925502,1108.4436883581118,1091.6769692907628,1112.507651312048
323,2013-11-20,1180.3882013161103,1143.8162756925824,1106.186638638395,1110.9237496953447,1095.5965133235843,1153.5013323584376,1198.888359736778,1147.8852557072064,1106.1601624827363,1137.0631229181897,1105.2791806808027,1100.8934111219435,1078.0751509058412,1090.0971583800474,1108.407324721748,1093.9951511089446,1112.0712876756845
324,2013-11-21,1180.6609285888376,1143.170821147128,1106.3320931838493,1110.805567877163,1094.9874224144933,1152.919514176619,1198.8792688276872,1148.1398011617516,1105.6419806645545,1136.7994865545536,1105.0155443171664,1100.7752293037615,1077.4569690876594,1089.4880674709564,1107.9618701762938,1095.5315147453082,1111.1894694938662
325,2013-11-22,1180.7427467706557,1143.3526393289462,1106.4230022747586,1110.8692042407993,1095.7601496872207,1153.3922414493463,1198.797450645869,1148.112528434479,1105.2965261190998,1136.7085774636446,1104.4973624989846,1100.6661383946707,1077.4842418149321,1089.5335220164109,1108.043688358112,1092.8860601998538,1110.8621967665936
326,2013-11-23,1181.715474043383,1143.2344575107643,1106.6775477293038,1110.6692042407992,1095.723786050857,1153.2649687220737,1199.2338142822327,1148.5670738890244,1105.8328897554636,1136.7358501909173,1104.342817044439,1100.3843202128526,1077.7387872694776,1089.2698856527745,1107.9800519944756,1093.0769692907627,1109.534924039321
327,2013-11-24,1181.4518376797466,1143.1435484198553,1106.3957295474859,1110.8510224226175,1095.505604232675,1153.1831505402556,1199.4065415549603,1148.1761647981152,1105.2056170281908,1136.8903956454626,1104.260998862621,1100.3570474855799,1077.4296963603867,1088.9880674709564,1107.8618701762937,1092.3496965634902,1110.2258331302298
328,2013-11-25,1181.6791104070192,1143.4799120562188,1107.04118409294,1111.2782951498903,1095.8783315054025,1153.8649687220736,1198.715632464051,1148.194346616297,1105.8419806645545,1136.8267592818263,1104.1155443171663,1100.147956576489,1076.993332724023,1089.4607947436837,1107.7073247217481,1092.2860601998536,1111.316742221139
329,2013-11-26,1181.9882013161102,1143.5435484198554,1106.5139113656676,1110.7146587862537,1095.523786050857,1153.137695994801,1199.1974506458691,1148.1579829799334,1105.7601624827362,1137.3631229181897,1104.0064534080755,1100.4206838492162,1076.8387872694775,1089.106249289138,1108.034597449021,1092.4042420180356,1111.8349240393209
330,2013-11-27,1181.9609285888375,1143.8162756925824,1106.3230022747584,1111.187386058981,1094.65105877813,1153.010423267528,1198.0974506458692,1148.1579829799334,1105.7965261191,1136.9085774636444,1103.7064534080753,1100.1206838492162,1076.4660599967503,1089.2698856527745,1107.8527792672028,1084.04969656349,1111.0803785847754
331,2013-11-28,1182.2791104070193,1144.4799120562188,1106.5139113656676,1111.2873860589812,1094.5783315054025,1153.2922414493464,1198.0883597367783,1148.312528434479,1105.678344300918,1136.844941100008,1103.7791806808027,1100.2934111219433,1076.8115145422048,1089.015340198229,1107.92550653993,1080.54969656349,1111.8349240393209
332,2013-11-29,1182.2427467706557,1144.4526393289461,1106.2593659111221,1111.087386058981,1094.3601496872207,1153.7740596311646,1199.6792688276873,1148.3307102526608,1106.1147079372818,1136.9631229181898,1103.6609988626208,1100.6206838492162,1076.6296963603866,1089.4153401982292,1107.8436883581119,1079.367878381672,1110.7258331302298
333,2013-11-30,1182.1336558615646,1145.170821147128,1106.577547729304,1111.5510224226175,1094.8146951417662,1153.964968722074,1198.3338142822329,1148.5488920708426,1105.9419806645544,1137.0994865545533,1103.8609988626208,1100.5843202128526,1076.8206054512957,1089.1244311073199,1107.6709610853845,1079.3496965634902,1111.8349240393209
334,2013-12-01,1181.6791104070192,1144.0980938744005,1106.0139113656676,1111.4237496953447,1095.141967869039,1153.6740596311647,1197.7883597367781,1148.4125284344789,1106.0237988463728,1137.044941100008,1103.7155443171662,1100.2115929401252,1076.5751509058412,1088.6880674709562,1107.5982338126573,1079.358787472581,1110.6712876756844
335,2013-12-02,1182.5518376797465,1144.5253666016733,1106.750275002031,1112.569204240799,1094.8783315054025,1153.4376959948008,1198.5610870095056,1148.7398011617518,1105.6510715736454,1137.0631229181897,1103.6246352262572,1100.4752293037616,1076.3296963603868,1088.9789765618655,1107.7709610853847,1079.3951511089447,1111.2985604029573
336,2013-12-03,1188.324564952474,1146.8253666016733,1107.8139113656675,1116.796476968072,1097.4692405963115,1156.4467869038922,1198.9610870095057,1151.2761647981154,1107.2237988463726,1137.8085774636443,1103.7700897717118,1100.5115929401252,1077.1387872694775,1089.1789765618655,1108.5345974490208,1094.667878381672,1111.2985604029573
337,2013-12-04,1190.0336558615647,1147.4980938744006,1109.5957295474857,1117.9601133317083,1096.614695141766,1157.0558778129828,1200.4883597367782,1152.3761647981155,1107.4965261190998,1138.3176683727354,1104.4155443171662,1100.5661383946708,1077.1478781785684,1089.3880674709565,1109.1709610853845,1104.9133329271265,1113.1531058575026
338,2013-12-05,1190.624564952474,1148.7435484198552,1111.2957295474857,1119.2419315135267,1097.914695141766,1158.3740596311645,1200.1974506458691,1153.2216193435697,1107.3328897554634,1138.844941100008,1104.9246352262574,1100.7025020310343,1077.1206054512957,1089.6517038345928,1109.716415630839,1116.558787472581,1111.2985604029573
339,2013-12-06,1191.68820131611,1148.9890029653097,1112.8139113656675,1121.3692042407993,1098.5692405963116,1158.974059631165,1200.0429051913238,1154.2852557072063,1107.4965261190998,1139.6176683727351,1105.2882715898936,1101.05704748558,1077.3387872694775,1090.2062492891382,1110.72550653993,1120.3042420180357,1112.3621967665936
340,2013-12-07,1192.506383134292,1149.252639328946,1115.0866386383948,1121.9782951498903,1099.7237860508571,1159.32860508571,1205.2429051913236,1155.4034375253882,1108.1056170281909,1139.6631229181899,1105.8337261353481,1100.9115929401253,1077.6478781785684,1090.6880674709564,1110.634597449021,1119.9769692907628,1113.1349240393208
341,2013-12-08,1192.1972922252012,1148.9071847834914,1115.5230022747585,1122.3419315135263,1100.632876959948,1159.2740596311646,1207.3610870095058,1155.503437525388,1108.3237988463725,1139.6722138272808,1105.5882715898936,1101.138865667398,1077.5660599967503,1090.8062492891381,1110.6891429035663,1119.6315147453083,1112.8621967665933
342,2013-12-09,1193.1972922252012,1149.6162756925823,1117.2048204565765,1122.687386058981,1100.8419678690389,1160.2104232675283,1210.0883597367783,1156.02161934357,1108.0147079372816,1139.544941100008,1105.7428170444389,1101.947956576489,1078.3478781785686,1091.3971583800471,1111.7709610853844,1119.3042420180354,1114.32583313023
343,2013-12-10,1194.9972922252011,1151.5708211471278,1119.6230022747584,1124.9237496953447,1102.2601496872207,1161.8195141766191,1210.9883597367784,1157.303437525388,1108.769253391827,1140.4722138272807,1106.442817044439,1102.2752293037618,1078.4206054512958,1092.5062492891382,1112.8527792672028,1119.0678783816718,1115.4894694938662
344,2013-12-11,1195.797292225201,1152.879912056219,1120.8866386383947,1126.3419315135266,1102.9510587781297,1162.7286050857101,1211.433814282233,1158.2488920708427,1108.9328897554633,1140.6358501909172,1106.2700897717118,1102.6025020310344,1078.8842418149322,1093.1062492891383,1113.316415630839,1125.0860601998536,1115.0531058575025
345,2013-12-12,1196.324564952474,1154.0253666016733,1121.4593659111222,1127.3692042407993,1103.9783315054026,1163.646786903892,1212.215632464051,1158.9216193435698,1109.2237988463726,1141.06312291819,1106.9791806808028,1103.3025020310345,1079.4660599967501,1093.72443110732,1113.5527792672026,1124.9951511089446,1114.9531058575026
346,2013-12-13,1196.7609285888375,1155.3890029653098,1122.4320931838492,1128.6328406044356,1104.241967869039,1163.9467869038922,1212.4701779185966,1159.5943466162971,1109.1783443009178,1141.1631229181899,1107.0155443171664,1103.6661383946707,1079.7387872694776,1094.3880674709565,1114.1436883581118,1118.0860601998536,1115.589469493866
347,2013-12-14,1197.7245649524739,1156.1435484198553,1122.668456820213,1128.9510224226174,1105.2146951417662,1165.6286050857102,1212.4792688276875,1160.2761647981154,1110.2510715736453,1141.5267592818263,1107.4337261353483,1103.8025020310345,1080.0115145422048,1094.5426129255018,1114.42550653993,1116.458787472581,1115.7531058575025
348,2013-12-15,1197.915474043383,1156.2162756925825,1122.8230022747584,1128.7055678771628,1105.414695141766,1165.637695994801,1211.8883597367785,1160.1852557072064,1109.8147079372816,1141.854032009099,1107.6246352262574,1103.8025020310345,1079.7478781785685,1094.3698856527744,1114.6891429035663,1116.0678783816718,1116.4621967665935
349,2013-12-16,1198.5791104070192,1156.5435484198551,1123.650275002031,1129.6328406044356,1106.732876959948,1166.0013323584376,1212.3338142822327,1160.6307102526607,1110.2965261190998,1141.844941100008,1107.9155443171665,1104.7115929401255,1080.8569690876595,1094.7517038345927,1115.2073247217481,1116.14969656349,1118.716742221139
350,2013-12-17,1196.9882013161102,1156.8344575107642,1123.9411840929404,1129.414658786254,1107.823786050857,1166.419514176619,1213.0519961004147,1160.5761647981153,1110.4419806645544,1141.9267592818262,1108.2519079535298,1104.9934111219434,1080.6842418149322,1094.9517038345928,1115.0709610853846,1115.7406056543991,1118.8985604029572
351,2013-12-18,1197.0700194979283,1157.0071847834915,1124.5593659111219,1128.887386058981,1107.0601496872207,1166.1286050857102,1212.0156324640511,1160.7398011617515,1110.4056170281908,1141.944941100008,1108.2428170444389,1105.1206838492162,1080.9296963603867,1095.2789765618654,1115.534597449021,1114.9133329271265,1119.916742221139
352,2013-12-19,1197.1336558615646,1157.2980938744006,1124.7684568202128,1129.3146587862539,1107.7237860508571,1166.3558778129827,1211.8974506458694,1160.9125284344789,1110.5510715736452,1142.1449411000078,1108.0882715898936,1105.8206838492163,1081.2296963603867,1095.4062492891383,1115.7618701762935,1114.9406056543992,1120.4621967665935
353,2013-12-20,1198.7609285888377,1158.1526393289462,1126.2411840929403,1129.7328406044355,1108.1601496872206,1166.6104232675284,1211.9065415549603,1161.3670738890244,1111.2965261190998,1142.544941100008,1108.2428170444389,1106.4206838492162,1081.6478781785684,1096.02443110732,1116.4709610853845,1107.3406056543993,1119.007651312048
354,2013-12-21,1199.0609285888374,1158.3980938744007,1126.559365911122,1129.9237496953447,1109.0874224144934,1167.9013323584372,1212.1429051913237,1161.5943466162971,1111.7147079372817,1142.444941100008,1108.5155443171661,1107.1297747583071,1081.4478781785685,1096.2153401982291,1116.7709610853844,1104.9406056543992,1119.534924039321
355,2013-12-22,1199.2336558615648,1158.2980938744006,1126.7684568202128,1130.1601133317083,1109.1419678690388,1167.4922414493465,1212.1792688276873,1161.394346616297,1111.778344300918,1142.544941100008,1108.4791806808025,1107.8661383946708,1081.7569690876594,1096.406249289138,1116.834597449021,1103.6133329271263,1119.8985604029572
356,2013-12-23,1199.1245649524737,1158.1162756925826,1127.3957295474856,1130.4510224226174,1109.3510587781298,1168.1740596311647,1211.9610870095057,1161.6670738890246,1111.8147079372816,1142.644941100008,1108.6973624989844,1109.047956576489,1082.2660599967503,1097.0335220164109,1117.0800519944755,1103.2860601998536,1120.0803785847752
357,2013-12-24,1199.297292225201,1157.9071847834916,1127.8230022747584,1131.0419315135266,1110.323786050857,1168.055877812983,1211.7338142822327,1161.7398011617518,1111.9147079372815,1142.7176683727353,1108.9519079535298,1109.5752293037617,1082.502423633114,1097.32443110732,1117.2800519944756,1102.2678783816718,1119.6440149484117
358,2013-12-25,1199.1609285888374,1158.0344575107642,1128.2320931838494,1131.6964769680721,1110.3146951417662,1168.2740596311646,1212.033814282233,1161.712528434479,1111.9419806645544,1142.9085774636444,1108.8064534080754,1110.529774758307,1082.384241814932,1097.5880674709565,1117.6436883581118,1100.9224238362171,1120.007651312048
359,2013-12-26,1199.1791104070192,1158.4980938744006,1128.977547729304,1131.8782951498902,1111.1056042326752,1168.7104232675283,1212.7247233731418,1161.9034375253882,1112.3419806645543,1143.0722138272808,1109.342817044439,1111.038865667398,1083.211514542205,1098.2789765618654,1117.9800519944756,1100.5951511089445,1119.4258331302299
360,2013-12-27,1199.4518376797466,1158.8253666016733,1128.9502750020313,1133.105567877163,1111.4601496872208,1169.655877812983,1214.115632464051,1162.212528434479,1112.5056170281907,1142.8994865545535,1109.6519079535299,1111.4479565764889,1083.7206054512958,1098.32443110732,1118.2345974490208,1100.8951511089444,1119.7803785847755
361,2013-12-28,1200.3336558615647,1158.9253666016732,1129.550275002031,1133.487386058981,1112.5874224144936,1169.437695994801,1214.1883597367782,1162.3670738890244,1112.369253391827,1143.0540320090988,1109.5791806808027,1111.8025020310345,1084.2751509058412,1098.5607947436836,1118.2800519944753,1099.7133329271264,1119.7803785847755
362,2013-12-29,1200.2518376797466,1158.9162756925823,1129.3411840929402,1133.6782951498901,1112.6965133235844,1169.655877812983,1213.9883597367784,1162.4488920708425,1112.7056170281908,1143.154032009099,1109.6064534080754,1112.0025020310345,1084.384241814932,1098.52443110732,1118.3345974490207,1099.7406056543991,1120.207651312048
363,2013-12-30,1200.3882013161103,1159.9526393289461,1129.759365911122,1134.4419315135267,1112.414695141766,1170.3195141766191,1214.297450645869,1162.62161934357,1112.8783443009181,1143.56312291819,1110.042817044439,1112.4661383946707,1084.993332724023,1098.8062492891381,1118.9345974490209,1100.3042420180357,1118.3531058575027
364,2013-12-31,1203.915474043383,1161.752639328946,1131.4048204565768,1136.705567877163,1114.2965133235843,1171.655877812983,1215.3519961004147,1164.4852557072063,1114.078344300918,1144.4722138272807,1110.5882715898936,1112.938865667398,1085.8933327240231,1099.6607947436837,1119.6982338126572,1100.0224238362173,1120.298560402957
365,2014-01-01,1202.8609285888376,1161.652639328946,1131.5957295474857,1137.4146587862538,1114.532876959948,1170.919514176619,1214.5883597367783,1164.9307102526607,1114.578344300918,1144.9722138272807,1110.7155443171662,1114.0752293037617,1087.002423633114,1100.2789765618654,1120.1164156308391,1099.358787472581,1120.1349240393206
366,2014-01-02,1202.9336558615648,1162.5344575107642,1131.9957295474856,1137.7237496953446,1114.3692405963116,1171.4831505402558,1214.9883597367784,1165.0488920708424,1114.3147079372816,1145.5994865545536,1111.3609988626208,1114.9206838492162,1087.3569690876593,1100.906249289138,1120.6164156308391,1100.276969290763,1119.5985604029572
367,2014-01-03,1204.1336558615646,1163.1071847834917,1133.1139113656675,1138.0510224226175,1115.623786050857,1172.037695994801,1215.20654155496,1165.4398011617516,1114.360162482736,1146.054032009099,1111.5609988626209,1115.320683849216,1088.0478781785685,1101.2062492891382,1121.2982338126571,1119.9860601998537,1120.0621967665934
368,2014-01-04,1205.4882013161102,1164.261730238037,1133.5957295474857,1139.6873860589812,1115.9783315054026,1172.7649687220737,1215.033814282233,1165.7852557072063,1114.4419806645544,1146.26312291819,1111.8609988626208,1115.238865667398,1088.8478781785686,1101.3971583800471,1121.5800519944753,1121.0315147453082,1119.82583313023
369,2014-01-05,1205.3518376797467,1163.952639328946,1133.4230022747583,1139.1782951498901,1115.4692405963115,1172.8195141766191,1215.0519961004147,1165.7398011617515,1114.7147079372817,1146.5449411000081,1111.9246352262571,1115.3297747583072,1088.811514542205,1101.32443110732,1121.3891429035664,1120.958787472581,1119.6440149484117
370,2014-01-06,1205.1791104070194,1164.2890029653097,1133.9593659111222,1138.796476968072,1116.0692405963116,1172.3013323584373,1215.1974506458691,1165.8852557072062,1114.8419806645543,1146.5813047363717,1111.6246352262572,1115.6025020310344,1089.375150905841,1101.7789765618654,1122.22550653993,1121.1951511089446,1118.107651312048
371,2014-01-07,1204.2882013161102,1164.0980938744005,1134.0320931838494,1138.9419315135265,1116.614695141766,1172.4104232675284,1214.5701779185965,1165.5670738890244,1114.678344300918,1146.8903956454626,1111.9155443171662,1115.3115929401251,1089.493332724023,1101.8789765618656,1122.32550653993,1122.1951511089446,1117.9258331302299
372,2014-01-08,1204.3336558615647,1163.9708211471277,1134.0230022747585,1138.796476968072,1116.523786050857,1172.8467869038918,1214.2247233731418,1165.22161934357,1114.5237988463725,1146.6813047363717,1112.05190795353,1115.0752293037615,1090.1296963603866,1102.142612925502,1122.5073247217483,1121.1860601998537,1116.4531058575026
373,2014-01-09,1203.1518376797467,1164.5708211471278,1133.7139113656676,1138.3328406044357,1116.8510587781298,1172.7558778129828,1214.7792688276872,1164.9761647981152,1114.169253391827,1146.654032009099,1111.5064534080755,1115.0843202128524,1090.3115145422048,1102.3698856527747,1122.6527792672027,1121.3678783816717,1117.1531058575026
374,2014-01-10,1203.124564952474,1165.0799120562187,1133.859365911122,1137.9601133317083,1117.2874224144934,1173.2831505402555,1214.7519961004145,1164.5943466162971,1114.0237988463725,1146.6631229181899,1111.642817044439,1115.1115929401253,1090.502423633114,1102.72443110732,1122.9891429035665,1105.367878381672,1117.1531058575026
375,2014-01-11,1203.1972922252012,1164.434457510764,1132.7048204565765,1138.1692042407992,1116.7056042326753,1172.8740596311645,1214.7247233731418,1164.512528434479,1113.8328897554634,1146.8903956454626,1111.5246352262573,1115.138865667398,1090.6751509058413,1102.8789765618656,1122.9345974490209,1103.840605654399,1117.5531058575025
376,2014-01-12,1203.124564952474,1164.1617302380369,1132.8866386383947,1137.9237496953447,1116.4874224144935,1172.919514176619,1214.4974506458693,1164.412528434479,1113.869253391827,1146.7449411000082,1111.3882715898935,1114.7206838492164,1090.4842418149321,1102.8062492891383,1122.8800519944755,1102.0951511089447,1117.5531058575025
377,2014-01-13,1202.6427467706558,1164.5253666016733,1132.8320931838493,1137.4237496953447,1116.5965133235843,1172.837695994801,1214.8156324640509,1164.3488920708426,1113.687435210009,1146.8085774636445,1111.4882715898937,1114.847956576489,1090.6478781785686,1102.9698856527746,1122.8618701762937,1101.7769692907627,1117.507651312048
378,2014-01-14,1201.1336558615646,1163.8162756925824,1132.068456820213,1137.1601133317083,1116.7056042326753,1171.5013323584376,1214.20654155496,1163.7398011617518,1113.7056170281908,1146.7449411000082,1111.4791806808025,1114.2025020310346,1090.902423633114,1102.4517038345928,1122.72550653993,1100.54969656349,1117.2440149484119
379,2014-01-15,1199.8245649524738,1163.6344575107644,1131.7230022747583,1137.4146587862538,1116.5146951417662,1171.055877812983,1214.0974506458692,1163.2488920708427,1113.2419806645544,1146.7267592818264,1110.7428170444389,1113.5752293037617,1090.8569690876595,1102.4517038345928,1122.9982338126574,1100.1678783816717,1117.8531058575024
380,2014-01-16,1199.4609285888375,1163.1253666016735,1131.0320931838494,1136.4692042407994,1115.5692405963116,1170.7649687220737,1214.1519961004146,1162.812528434479,1113.0601624827361,1146.36312291819,1111.042817044439,1113.2570474855797,1090.611514542205,1102.4062492891383,1122.5618701762937,1099.658787472581,1118.4803785847753
381,2014-01-17,1199.1154740433828,1162.9253666016734,1130.7139113656676,1135.5692042407993,1114.8692405963116,1169.9740596311647,1213.8156324640509,1162.2307102526609,1112.7237988463726,1145.9994865545534,1110.5700897717118,1112.9025020310344,1090.5569690876594,1102.3789765618656,1122.8073247217483,1096.7042420180355,1118.8349240393209
