구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2017년04월24일,1371.62,1265.67,1259.31,1274.87,1260.51,1277.04,1272.18,1280.39,1288.61,1276.38,1281.21,1264.36,1277.60,1262.46,1259.54,1333.08,1297.39
2017년04월25일,1370.74,1265.12,1258.89,1275.10,1259.78,1276.81,1271.43,1280.20,1288.53,1276.19,1280.82,1264.37,1277.27,1262.19,1259.54,1333.08,1297.39
2017년04월26일,1370.68,1264.17,1258.31,1274.44,1259.43,1275.68,1271.88,1280.22,1288.24,1275.71,1280.57,1263.84,1276.95,1262.33,1259.40,1333.13,1297.39
2017년04월27일,1370.74,1265.03,1258.17,1274.50,1260.26,1275.70,1271.02,1280.20,1288.19,1275.55,1280.12,1263.74,1276.75,1261.96,1259.15,1332.60,1297.39
2017년04월28일,1370.01,1264.49,1258.67,1273.98,1259.78,1276.03,1271.84,1279.86,1288.13,1275.65,1280.18,1263.92,1277.03,1261.78,1259.01,1332.07,1297.39
2017년04월29일,1369.85,1263.83,1257.30,1273.30,1260.07,1274.56,1271.01,1279.28,1287.33,1275.01,1280.27,1263.96,1276.49,1261.57,1258.21,1331.97,1297.81
2017년04월30일,1369.78,1262.30,1257.02,1271.51,1259.48,1275.19,1269.91,1278.88,1287.04,1275.27,1280.06,1263.51,1276.39,1261.06,1257.77,1331.81,1296.54
2017년05월01일,1370.36,1262.90,1256.82,1272.91,1259.59,1275.26,1269.68,1279.05,1286.96,1274.86,1280.01,1263.63,1276.23,1260.89,1257.83,1331.92,1298.21
2017년05월02일,1368.55,1263.20,1256.69,1273.56,1259.50,1274.10,1270.57,1278.71,1287.24,1275.10,1279.70,1263.72,1276.01,1260.42,1257.89,1332.17,1297.50
2017년05월03일,1367.87,1261.40,1255.05,1273.89,1259.38,1274.45,1269.91,1278.05,1286.71,1275.11,1279.57,1263.55,1275.79,1260.32,1257.09,1332.10,1296.36
2017년05월04일,1367.65,1261.35,1255.11,1272.83,1259.83,1274.47,1269.40,1278.27,1286.69,1274.94,1279.49,1263.56,1275.94,1260.26,1257.01,1331.67,1297.50
2017년05월05일,1368.10,1260.58,1254.85,1271.43,1259.24,1274.61,1268.60,1277.51,1286.38,1274.71,1279.47,1263.47,1275.70,1259.87,1256.60,1332.07,1297.20
2017년05월06일,1367.86,1260.20,1254.51,1271.31,1259.15,1273.97,1269.60,1277.29,1286.09,1274.76,1279.50,1263.32,1275.62,1259.67,1256.58,1331.98,1296.83
2017년05월07일,1367.87,1259.72,1254.35,1270.87,1258.91,1273.77,1268.94,1277.24,1286.00,1275.03,1279.21,1263.15,1275.44,1259.54,1256.09,1332.09,1295.53
2017년05월08일,1367.53,1259.57,1254.26,1273.70,1258.75,1272.35,1267.12,1277.71,1285.66,1275.03,1279.01,1263.55,1275.40,1259.56,1256.24,1331.92,1295.53
2017년05월09일,1365.76,1257.84,1253.07,1271.79,1257.62,1271.12,1267.02,1276.44,1284.89,1274.67,1278.33,1263.03,1274.87,1258.86,1254.91,1332.07,1295.60
2017년05월10일,1365.42,1258.16,1252.40,1270.77,1258.26,1271.45,1267.34,1275.98,1284.79,1274.24,1278.02,1262.67,1274.69,1258.32,1254.69,1331.96,1294.93
2017년05월11일,1364.07,1257.35,1251.45,1270.52,1257.40,1269.18,1266.05,1275.10,1283.88,1273.59,1277.72,1262.30,1274.46,1258.00,1253.89,1331.91,1296.04
2017년05월12일,1363.62,1256.61,1250.51,1270.09,1256.72,1269.17,1265.22,1274.48,1283.45,1273.15,1276.60,1262.24,1273.95,1257.21,1253.10,1322.41,1295.88
2017년05월13일,1362.54,1256.41,1250.12,1269.24,1256.03,1268.40,1264.44,1273.70,1282.93,1272.62,1276.32,1261.23,1273.45,1256.67,1252.70,1320.66,1295.88
2017년05월14일,1362.50,1255.94,1249.54,1268.01,1255.20,1267.34,1264.00,1273.23,1282.48,1272.38,1276.04,1260.89,1273.04,1256.30,1251.71,1319.40,1294.77
2017년05월15일,1362.02,1256.71,1249.51,1268.39,1255.09,1268.25,1265.21,1273.15,1282.19,1271.99,1276.31,1260.85,1273.02,1256.31,1251.69,1319.56,1294.93
2017년05월16일,1361.64,1255.76,1248.20,1267.04,1254.66,1266.52,1264.09,1272.10,1281.97,1271.85,1275.37,1260.37,1272.50,1255.40,1250.76,1318.62,1295.22
2017년05월17일,1360.82,1254.42,1247.00,1266.36,1253.90,1266.88,1263.46,1271.80,1281.31,1271.37,1275.46,1259.81,1271.93,1255.37,1250.31,1318.41,1294.81
2017년05월18일,1360.90,1253.69,1246.83,1266.34,1253.79,1266.36,1263.89,1271.36,1280.83,1270.73,1274.96,1259.50,1271.56,1254.57,1249.90,1317.80,1294.49
2017년05월19일,1360.95,1253.12,1245.89,1265.76,1253.25,1265.57,1263.36,1270.72,1280.68,1270.58,1274.65,1259.47,1271.70,1254.15,1249.06,1315.96,1294.32
2017년05월20일,1360.42,1252.34,1245.20,1264.96,1252.67,1264.55,1263.06,1269.95,1280.20,1270.09,1274.33,1258.95,1270.83,1254.09,1248.77,1313.46,1294.49
2017년05월21일,1360.35,1252.00,1245.07,1264.00,1252.51,1264.95,1263.38,1269.51,1279.95,1269.97,1274.24,1258.83,1270.36,1253.48,1248.42,1312.54,1292.98
2017년05월22일,1360.32,1252.52,1245.17,1265.46,1252.00,1264.54,1263.52,1270.08,1280.35,1270.03,1273.86,1258.81,1270.57,1253.56,1248.53,1311.04,1294.11
2017년05월23일,1360.42,1251.98,1244.50,1264.27,1252.12,1264.42,1262.61,1269.62,1280.15,1270.07,1273.64,1258.41,1270.09,1253.15,1248.19,1310.45,1293.95
2017년05월24일,1360.09,1251.53,1244.34,1264.21,1251.76,1263.34,1261.86,1269.50,1279.54,1269.63,1273.20,1258.52,1269.79,1252.57,1248.03,1309.19,1292.50
2017년05월25일,1359.98,1252.03,1245.06,1264.21,1251.11,1263.71,1261.90,1269.18,1279.35,1269.13,1272.89,1257.80,1269.61,1252.06,1247.57,1308.82,1293.62
2017년05월26일,1359.72,1251.55,1243.86,1263.23,1250.78,1262.95,1261.44,1268.97,1279.36,1268.75,1272.95,1257.59,1268.76,1251.63,1247.83,1308.77,1293.78
2017년05월27일,1359.36,1251.20,1242.62,1261.73,1250.67,1261.64,1260.81,1268.32,1278.90,1268.35,1272.69,1257.26,1268.94,1251.36,1246.98,1308.40,1293.95
2017년05월28일,1359.43,1250.89,1242.35,1261.74,1250.66,1261.12,1260.17,1268.04,1278.66,1268.14,1272.30,1256.97,1268.38,1250.85,1246.73,1308.30,1293.78
2017년05월29일,1359.68,1251.27,1242.25,1263.04,1249.79,1260.99,1260.61,1268.31,1278.78,1268.20,1272.25,1257.10,1268.45,1250.66,1247.26,1308.51,1293.78
2017년05월30일,1360.03,1250.69,1241.71,1263.22,1248.92,1261.15,1260.53,1267.98,1278.55,1267.87,1271.94,1256.83,1268.27,1250.24,1246.99,1309.45,1293.95
2017년05월31일,1360.03,1249.77,1241.33,1262.64,1248.83,1259.69,1261.04,1267.84,1278.61,1267.47,1271.90,1256.65,1267.69,1249.97,1246.71,1308.22,1293.62
2017년06월01일,1357.57,1249.98,1240.33,1261.14,1247.63,1259.24,1259.40,1266.81,1277.50,1266.75,1271.09,1255.56,1266.67,1248.66,1246.16,1308.19,1292.88
2017년06월02일,1357.18,1249.25,1238.87,1260.76,1246.71,1257.95,1258.54,1265.93,1277.05,1266.25,1269.94,1255.08,1266.08,1247.57,1245.35,1308.14,1291.68
2017년06월03일,1356.52,1248.10,1238.52,1258.40,1245.47,1257.23,1256.79,1265.14,1275.85,1265.63,1269.27,1254.11,1265.72,1246.59,1245.02,1308.06,1291.24
2017년06월04일,1356.34,1247.44,1237.97,1257.80,1245.07,1257.62,1256.28,1264.53,1275.30,1265.27,1269.10,1253.65,1265.25,1246.16,1244.47,1307.95,1291.24
2017년06월05일,1356.59,1247.36,1237.28,1259.74,1244.67,1256.81,1257.06,1264.74,1275.73,1264.90,1269.02,1252.71,1265.23,1245.95,1244.55,1308.37,1290.91
2017년06월06일,1355.09,1245.95,1236.11,1259.14,1243.76,1254.55,1256.23,1263.60,1275.78,1264.42,1268.00,1251.57,1263.87,1245.05,1243.66,1308.06,1290.59
2017년06월07일,1354.68,1245.19,1235.85,1258.24,1243.54,1253.92,1255.75,1263.11,1275.30,1263.39,1267.65,1250.96,1264.03,1244.08,1243.32,1307.74,1290.01
2017년06월08일,1353.33,1243.74,1233.49,1258.10,1242.52,1253.08,1254.62,1262.53,1275.04,1262.82,1267.01,1249.82,1263.03,1243.38,1242.53,1307.80,1289.19
2017년06월09일,1351.59,1242.63,1232.34,1256.13,1240.10,1251.30,1254.37,1260.97,1274.30,1261.65,1266.19,1248.01,1261.64,1242.18,1241.74,1305.82,1287.29
2017년06월10일,1350.83,1241.68,1231.35,1253.71,1238.19,1249.15,1251.62,1259.60,1273.45,1260.41,1265.07,1246.40,1261.06,1241.35,1241.04,1293.12,1285.78
2017년06월11일,1350.27,1240.97,1230.07,1252.80,1237.77,1247.69,1249.90,1258.68,1273.27,1259.74,1264.74,1245.50,1260.33,1240.80,1240.28,1290.59,1285.47
2017년06월12일,1350.02,1240.70,1228.74,1253.74,1236.78,1247.49,1249.27,1258.50,1273.34,1258.64,1264.25,1244.19,1259.60,1239.89,1240.13,1288.75,1285.47
2017년06월13일,1347.83,1238.58,1225.96,1252.10,1234.59,1246.44,1248.08,1256.40,1272.18,1257.77,1262.71,1242.60,1258.38,1238.77,1238.53,1287.57,1284.40
2017년06월14일,1346.78,1236.78,1224.23,1249.69,1233.49,1244.04,1246.86,1254.93,1271.27,1256.34,1261.55,1241.46,1257.47,1237.04,1237.65,1287.12,1282.34
2017년06월15일,1345.93,1235.18,1222.00,1247.67,1232.13,1243.14,1245.46,1253.56,1270.48,1255.70,1260.25,1239.64,1256.08,1235.78,1236.33,1286.75,1282.42
2017년06월16일,1344.40,1234.64,1220.46,1244.33,1230.62,1240.85,1243.62,1251.59,1268.91,1254.39,1259.10,1238.04,1254.57,1234.16,1234.62,1287.02,1281.11
2017년06월17일,1342.94,1233.17,1218.49,1241.79,1229.68,1238.67,1243.22,1249.90,1267.68,1252.05,1257.84,1236.94,1252.91,1232.57,1232.70,1286.12,1280.13
2017년06월18일,1343.07,1231.84,1217.50,1241.04,1229.73,1237.82,1241.77,1249.03,1267.26,1251.52,1257.18,1235.73,1251.79,1231.75,1231.73,1286.10,1280.03
2017년06월19일,1341.99,1231.86,1217.32,1242.45,1228.40,1236.22,1240.52,1248.95,1266.38,1250.40,1256.75,1234.56,1251.32,1230.78,1231.52,1286.38,1281.15
2017년06월20일,1340.55,1230.96,1215.50,1239.03,1226.54,1235.30,1240.50,1246.98,1265.04,1249.20,1254.89,1232.82,1249.28,1229.95,1230.05,1286.60,1279.59
2017년06월21일,1339.38,1228.87,1214.37,1238.07,1224.65,1232.78,1239.21,1245.53,1263.73,1247.22,1253.00,1231.36,1248.31,1228.59,1228.49,1281.54,1278.68
2017년06월22일,1337.78,1227.80,1212.77,1235.27,1222.71,1231.10,1238.62,1243.87,1262.45,1245.54,1251.09,1229.70,1246.98,1226.63,1226.94,1280.20,1275.65
2017년06월23일,1337.02,1226.55,1211.13,1233.77,1221.16,1230.14,1236.72,1242.63,1261.00,1244.18,1249.21,1228.62,1245.01,1225.26,1225.27,1280.08,1274.18
2017년06월24일,1336.25,1225.38,1210.20,1229.91,1219.21,1228.66,1234.10,1241.47,1260.17,1243.41,1247.59,1227.31,1243.23,1224.16,1223.89,1278.93,1273.77
2017년06월25일,1335.43,1224.33,1209.76,1229.25,1218.12,1227.98,1231.87,1240.75,1259.42,1242.16,1246.73,1226.69,1242.13,1223.13,1223.16,1279.51,1273.60
2017년06월26일,1335.01,1223.47,1209.17,1230.02,1217.53,1226.93,1230.63,1240.29,1259.06,1241.42,1245.87,1225.96,1241.29,1222.41,1222.30,1278.66,1272.42
2017년06월27일,1334.20,1222.23,1207.31,1228.91,1215.40,1226.29,1227.89,1238.69,1257.28,1239.80,1244.19,1224.67,1240.25,1220.85,1220.82,1278.37,1270.68
2017년06월28일,1333.04,1220.67,1206.02,1225.69,1214.42,1226.02,1227.19,1237.28,1256.71,1238.91,1243.17,1222.98,1239.16,1219.83,1219.97,1278.08,1268.11
2017년06월29일,1332.56,1219.80,1205.68,1224.74,1212.43,1225.70,1225.80,1235.97,1255.93,1237.97,1242.07,1221.67,1237.95,1218.25,1219.16,1278.08,1267.62
2017년06월30일,1331.96,1219.16,1202.82,1222.95,1211.88,1224.80,1225.20,1234.86,1255.37,1236.92,1241.84,1221.40,1237.57,1217.67,1218.32,1278.51,1267.27
2017년07월01일,1331.47,1217.49,1201.06,1221.74,1211.11,1224.25,1222.43,1233.22,1252.95,1235.20,1239.94,1218.99,1235.20,1215.04,1215.80,1277.85,1261.60
2017년07월02일,1331.15,1216.66,1200.11,1220.78,1209.91,1223.65,1222.25,1232.53,1252.46,1233.95,1239.29,1218.38,1234.36,1213.84,1215.03,1277.80,1261.93
2017년07월03일,1331.00,1216.80,1200.05,1221.93,1209.95,1224.51,1221.46,1232.15,1251.96,1233.34,1238.15,1217.54,1233.51,1213.33,1214.64,1278.80,1259.34
2017년07월04일,1331.20,1216.16,1200.29,1222.39,1208.91,1223.43,1219.54,1231.70,1250.82,1232.62,1236.82,1216.52,1232.48,1211.91,1213.95,1278.16,1257.65
2017년07월05일,1331.40,1215.50,1199.70,1222.69,1207.58,1223.71,1220.44,1231.24,1250.15,1231.85,1236.37,1215.86,1231.72,1210.95,1213.32,1278.16,1259.03
2017년07월06일,1331.66,1215.65,1199.46,1222.87,1207.69,1223.68,1220.06,1231.15,1249.27,1231.51,1235.83,1215.06,1230.97,1210.34,1213.08,1278.37,1260.52
2017년07월07일,1331.87,1215.96,1198.78,1222.36,1206.74,1223.57,1220.28,1231.15,1248.67,1230.85,1235.24,1214.39,1230.34,1209.52,1212.19,1278.06,1258.85
2017년07월08일,1332.28,1215.37,1198.80,1221.02,1206.39,1223.55,1219.93,1230.73,1247.59,1229.73,1234.94,1213.58,1229.95,1208.75,1211.60,1278.21,1258.60
2017년07월09일,1331.95,1214.90,1198.74,1220.87,1205.16,1223.64,1218.81,1230.39,1247.37,1229.68,1234.61,1213.10,1229.47,1208.45,1211.63,1277.87,1259.01
2017년07월10일,1332.49,1215.26,1199.15,1222.70,1205.96,1224.54,1220.48,1230.93,1247.32,1229.47,1234.38,1212.72,1229.45,1208.65,1211.60,1277.84,1259.27
2017년07월11일,1335.00,1216.68,1199.16,1223.04,1207.88,1225.49,1219.87,1231.91,1247.48,1229.84,1233.73,1212.40,1228.77,1208.68,1211.85,1295.03,1260.09
2017년07월12일,1335.47,1216.39,1198.76,1223.36,1206.38,1225.22,1219.67,1232.26,1247.00,1229.37,1233.15,1211.96,1228.00,1207.91,1211.55,1296.57,1260.11
2017년07월13일,1335.71,1216.58,1199.28,1222.12,1206.01,1224.93,1219.67,1232.24,1246.41,1229.04,1232.95,1211.64,1227.65,1207.71,1211.22,1297.74,1258.62
2017년07월14일,1336.24,1217.00,1199.37,1221.81,1206.93,1224.59,1220.24,1232.75,1246.03,1229.01,1232.96,1211.88,1227.12,1207.47,1211.35,1298.06,1259.29
2017년07월15일,1335.91,1216.82,1199.65,1220.95,1206.20,1224.40,1219.50,1232.14,1245.32,1228.64,1232.94,1211.72,1226.38,1207.40,1210.77,1298.61,1259.29
2017년07월16일,1335.97,1216.11,1199.19,1220.74,1205.66,1225.04,1218.89,1232.19,1244.97,1228.59,1232.85,1211.53,1226.54,1207.06,1210.85,1298.45,1258.62
2017년07월17일,1335.93,1216.87,1199.79,1223.09,1205.82,1224.60,1218.94,1233.41,1245.71,1228.72,1233.13,1211.96,1226.65,1207.68,1211.21,1298.51,1259.70
2017년07월18일,1335.71,1216.93,1199.51,1223.27,1205.56,1224.48,1219.92,1233.02,1245.18,1228.61,1232.78,1211.99,1226.46,1207.03,1211.29,1298.82,1259.62
2017년07월19일,1335.90,1216.24,1200.41,1224.17,1205.23,1224.32,1219.30,1233.27,1244.21,1228.65,1232.97,1212.17,1225.99,1207.18,1211.20,1298.69,1258.04
2017년07월20일,1336.13,1216.52,1200.23,1223.98,1205.79,1224.38,1219.40,1233.47,1244.44,1228.63,1232.96,1212.60,1226.22,1206.99,1211.17,1298.90,1258.88
2017년07월21일,1336.15,1216.70,1200.57,1223.12,1205.78,1224.68,1220.44,1233.63,1244.35,1228.47,1233.06,1212.60,1226.24,1206.71,1210.96,1298.90,1258.29
2017년07월22일,1336.10,1216.45,1199.62,1221.39,1205.68,1224.24,1219.11,1233.28,1244.15,1229.32,1232.79,1212.49,1225.95,1206.85,1210.83,1298.74,1257.88
2017년07월23일,1336.06,1216.15,1199.48,1221.89,1205.47,1224.07,1217.89,1233.11,1243.73,1228.95,1232.75,1212.13,1225.82,1206.64,1210.75,1299.16,1258.04
2017년07월24일,1336.46,1216.76,1199.88,1224.14,1206.13,1224.21,1217.64,1233.83,1244.34,1229.34,1232.67,1212.70,1226.17,1206.75,1211.15,1298.74,1257.80
2017년07월25일,1336.79,1217.18,1200.55,1224.60,1206.41,1225.07,1216.89,1234.03,1244.19,1229.71,1233.00,1212.19,1226.35,1206.55,1211.16,1298.95,1257.88
2017년07월26일,1337.03,1216.93,1200.79,1224.52,1206.74,1225.94,1217.37,1234.23,1244.09,1229.83,1232.81,1212.96,1226.11,1207.07,1211.47,1298.69,1257.88
2017년07월27일,1337.68,1217.78,1201.12,1224.63,1206.79,1226.07,1217.46,1234.21,1243.60,1230.12,1232.80,1213.30,1225.76,1207.33,1211.50,1298.69,1257.88
2017년07월28일,1337.87,1218.22,1200.89,1226.78,1207.17,1226.70,1217.38,1234.39,1243.73,1230.56,1233.07,1213.64,1226.24,1207.84,1211.78,1298.74,1258.04
2017년07월29일,1337.86,1218.27,1201.12,1227.54,1208.33,1227.12,1217.17,1234.23,1243.91,1231.21,1233.39,1213.96,1226.14,1207.86,1211.55,1299.01,1258.04
2017년07월30일,1337.77,1218.02,1201.13,1228.24,1207.37,1227.41,1216.67,1234.09,1243.57,1231.71,1233.37,1214.32,1226.00,1208.10,1211.80,1298.69,1258.04
2017년07월31일,1337.94,1219.17,1201.81,1230.61,1209.12,1227.64,1217.66,1234.92,1244.36,1231.88,1233.54,1214.73,1226.66,1208.90,1212.68,1298.69,1258.21
2017년08월01일,1338.95,1220.15,1201.86,1233.85,1209.40,1228.18,1218.57,1235.85,1244.06,1232.62,1233.64,1215.59,1227.13,1209.76,1213.39,1298.55,1259.62
2017년08월02일,1338.08,1219.71,1202.80,1235.82,1210.00,1228.20,1219.52,1236.16,1244.70,1233.41,1234.37,1216.49,1227.53,1210.46,1213.81,1300.13,1260.68
2017년08월03일,1338.30,1221.65,1203.10,1236.93,1211.39,1228.60,1219.27,1237.07,1244.76,1234.69,1234.88,1217.62,1227.95,1210.84,1214.83,1301.39,1260.68
2017년08월04일,1338.53,1223.06,1204.24,1237.22,1212.40,1229.97,1219.43,1237.56,1245.65,1235.65,1235.98,1218.14,1228.78,1211.23,1215.07,1302.44,1259.77
2017년08월05일,1339.84,1223.29,1205.89,1235.78,1211.85,1230.91,1221.05,1238.45,1246.22,1236.41,1236.50,1218.69,1229.08,1212.01,1215.43,1302.75,1260.93
2017년08월06일,1339.86,1223.45,1205.61,1235.22,1211.50,1232.15,1220.68,1238.65,1246.45,1236.80,1236.60,1219.17,1228.97,1212.20,1215.96,1302.85,1260.26
2017년08월07일,1340.37,1225.03,1206.96,1238.79,1213.31,1233.15,1221.55,1240.22,1247.77,1238.27,1237.46,1220.58,1229.50,1213.60,1217.27,1303.06,1262.66
2017년08월08일,1344.60,1227.62,1208.18,1241.97,1215.54,1235.30,1222.17,1243.14,1248.18,1239.91,1238.72,1221.24,1229.73,1214.73,1218.24,1333.75,1262.32
2017년08월09일,1345.78,1228.43,1209.02,1246.05,1216.72,1236.08,1222.41,1245.14,1249.75,1240.55,1238.92,1221.84,1230.09,1215.51,1219.26,1343.94,1264.43
2017년08월10일,1349.19,1231.21,1212.18,1247.49,1217.78,1237.61,1223.62,1247.53,1250.45,1241.28,1239.93,1223.62,1230.50,1216.94,1220.44,1349.08,1265.03
2017년08월11일,1350.80,1232.62,1212.98,1247.72,1218.32,1237.63,1224.78,1248.88,1250.90,1242.57,1241.07,1225.00,1231.59,1218.49,1221.52,1341.48,1265.52
2017년08월12일,1354.39,1233.52,1214.50,1250.92,1217.76,1238.31,1225.25,1250.34,1251.54,1242.82,1241.33,1226.27,1231.96,1219.34,1221.70,1338.98,1264.25
2017년08월13일,1354.80,1234.00,1214.96,1250.83,1218.36,1238.33,1225.68,1250.62,1251.76,1242.78,1241.99,1226.94,1232.07,1219.78,1222.45,1338.40,1264.44
2017년08월14일,1355.79,1235.70,1215.90,1255.00,1219.51,1239.25,1226.72,1252.39,1252.02,1243.28,1242.26,1227.37,1232.63,1220.69,1223.17,1337.66,1264.88
2017년08월15일,1358.11,1238.89,1219.59,1255.79,1222.82,1244.05,1228.56,1254.23,1253.67,1243.92,1243.18,1228.75,1233.33,1221.85,1223.93,1337.77,1265.44
2017년08월16일,1359.49,1240.59,1220.97,1256.74,1224.02,1245.08,1229.60,1255.79,1254.48,1244.12,1243.55,1229.16,1234.10,1222.66,1224.98,1337.95,1265.12
2017년08월17일,1361.06,1242.33,1223.52,1258.34,1226.36,1246.31,1230.21,1256.89,1254.80,1244.34,1244.08,1229.56,1235.13,1223.46,1226.56,1338.06,1264.80
2017년08월18일,1362.05,1243.33,1225.26,1259.63,1228.43,1247.58,1231.37,1257.59,1255.27,1244.48,1244.59,1230.07,1235.29,1224.58,1227.41,1338.06,1265.22
2017년08월19일,1363.06,1245.27,1226.13,1256.73,1228.76,1248.17,1231.36,1258.17,1255.97,1245.32,1245.14,1230.50,1235.68,1225.76,1228.48,1337.48,1263.93
2017년08월20일,1364.24,1245.92,1227.00,1256.40,1228.75,1248.17,1231.21,1258.21,1255.91,1245.00,1245.19,1230.97,1236.04,1226.48,1228.85,1337.48,1260.62
2017년08월21일,1364.27,1246.83,1227.64,1259.65,1230.01,1248.86,1232.25,1259.17,1256.47,1245.43,1245.48,1231.27,1236.67,1227.20,1229.97,1337.43,1258.11
2017년08월22일,1364.83,1248.24,1228.59,1259.24,1230.34,1249.77,1233.53,1260.25,1257.12,1246.38,1246.51,1231.57,1237.14,1228.18,1231.08,1337.22,1257.48
2017년08월23일,1365.04,1248.91,1229.79,1259.61,1230.62,1250.87,1233.20,1260.47,1257.31,1246.55,1247.06,1231.93,1237.89,1229.03,1232.19,1337.19,1257.72
2017년08월24일,1365.36,1250.28,1231.17,1260.03,1231.50,1250.96,1233.36,1261.07,1257.81,1247.26,1247.35,1232.56,1238.32,1229.69,1232.50,1337.08,1257.32
2017년08월25일,1364.18,1250.98,1231.81,1259.10,1232.52,1251.14,1236.02,1261.27,1258.56,1247.33,1248.03,1232.96,1238.80,1230.20,1233.04,1337.11,1258.04
2017년08월26일,1366.75,1251.13,1233.08,1259.62,1233.84,1252.35,1239.75,1261.61,1258.45,1248.23,1248.51,1233.13,1239.10,1231.16,1233.89,1336.64,1258.37
2017년08월27일,1366.77,1250.88,1233.49,1260.56,1234.08,1251.96,1239.72,1261.73,1257.90,1248.26,1248.43,1233.79,1239.21,1231.92,1234.37,1336.95,1258.53
2017년08월28일,1367.16,1251.96,1234.07,1261.72,1235.41,1252.64,1240.57,1262.69,1258.87,1248.40,1249.21,1234.20,1239.94,1233.13,1234.94,1337.08,1258.12
2017년08월29일,1367.73,1253.76,1236.10,1262.84,1237.95,1253.83,1242.77,1263.39,1259.50,1249.17,1249.41,1234.72,1240.47,1234.20,1235.76,1336.76,1258.53
2017년08월30일,1367.82,1253.71,1236.78,1263.83,1239.17,1254.11,1243.73,1264.17,1259.60,1249.20,1250.03,1235.16,1241.11,1235.29,1236.36,1337.18,1258.53
2017년08월31일,1368.59,1254.09,1238.03,1263.21,1239.39,1253.56,1243.98,1264.39,1259.82,1249.94,1250.51,1236.01,1241.85,1236.11,1236.76,1336.74,1259.17
2017년09월01일,1369.49,1254.18,1238.89,1263.85,1239.82,1253.55,1245.09,1265.14,1260.94,1250.72,1251.94,1237.48,1243.06,1236.73,1238.05,1336.63,1260.65
2017년09월02일,1369.63,1254.62,1239.43,1261.86,1240.30,1254.37,1246.36,1264.70,1260.48,1251.38,1252.26,1238.44,1243.76,1237.26,1238.64,1337.05,1260.09
2017년09월03일,1369.26,1253.97,1238.85,1261.71,1240.92,1254.55,1245.68,1264.82,1261.93,1251.55,1252.58,1238.93,1244.03,1237.28,1238.76,1336.83,1260.46
2017년09월04일,1369.63,1254.31,1240.20,1265.47,1242.46,1254.31,1245.34,1265.91,1261.36,1252.46,1253.70,1239.66,1245.02,1237.58,1239.50,1336.90,1261.31
2017년09월05일,1370.31,1254.76,1240.82,1265.09,1243.28,1254.35,1246.14,1266.42,1261.96,1252.82,1254.32,1240.17,1245.49,1237.83,1239.89,1342.63,1262.17
2017년09월06일,1370.60,1255.22,1241.06,1265.80,1243.74,1254.96,1246.33,1266.77,1262.22,1253.39,1254.88,1240.80,1245.36,1238.44,1240.20,1343.60,1262.85
2017년09월07일,1370.67,1255.53,1241.82,1267.39,1244.89,1257.84,1247.41,1267.67,1263.46,1254.33,1255.88,1241.64,1246.06,1239.71,1240.88,1343.81,1263.87
2017년09월08일,1371.33,1256.71,1244.13,1267.69,1246.36,1262.58,1248.59,1269.31,1264.20,1255.86,1257.17,1242.62,1246.98,1240.82,1242.18,1346.05,1264.53
2017년09월09일,1372.71,1258.21,1246.30,1266.39,1247.27,1267.52,1249.16,1269.69,1264.61,1256.81,1258.72,1244.04,1248.04,1242.13,1243.18,1347.61,1265.20
2017년09월10일,1372.77,1258.58,1247.12,1266.75,1248.56,1269.14,1250.04,1270.31,1265.65,1257.29,1259.44,1244.11,1248.50,1242.63,1243.34,1347.82,1265.90
2017년09월11일,1374.07,1260.46,1248.20,1270.83,1250.60,1272.00,1251.27,1272.34,1266.00,1258.52,1260.58,1245.38,1249.42,1243.49,1244.70,1348.39,1265.67
2017년09월12일,1380.27,1263.60,1251.45,1273.75,1253.58,1275.69,1253.34,1276.22,1268.16,1261.22,1263.25,1246.88,1250.71,1245.18,1246.89,1353.94,1267.25
2017년09월13일,1381.06,1265.37,1252.83,1275.49,1254.58,1277.64,1254.65,1278.09,1269.59,1263.10,1264.53,1248.49,1251.62,1246.70,1248.62,1354.68,1267.25
2017년09월14일,1382.55,1267.46,1254.46,1276.88,1255.47,1278.30,1255.64,1279.78,1270.44,1264.33,1266.15,1250.79,1252.73,1247.56,1249.47,1354.84,1268.81
2017년09월15일,1384.36,1268.77,1256.16,1278.13,1257.20,1280.62,1260.97,1281.31,1272.63,1265.58,1267.83,1253.31,1253.82,1249.42,1250.65,1355.11,1269.12
2017년09월16일,1385.55,1269.38,1257.61,1279.41,1258.76,1280.93,1263.86,1282.28,1274.75,1266.91,1270.07,1256.52,1255.32,1250.52,1251.35,1355.21,1272.04
2017년09월17일,1385.65,1269.48,1257.82,1280.18,1259.38,1281.25,1265.06,1282.69,1275.42,1267.40,1270.78,1258.93,1255.68,1250.89,1251.55,1355.29,1273.85
2017년09월18일,1386.25,1271.46,1258.82,1283.30,1260.96,1283.27,1267.45,1284.67,1275.45,1269.01,1271.70,1260.77,1257.13,1252.29,1252.60,1355.32,1275.65
2017년09월19일,1386.76,1272.72,1259.77,1284.55,1262.42,1282.04,1271.97,1285.82,1276.68,1270.45,1273.10,1263.00,1258.04,1253.76,1254.16,1355.37,1276.75
