,날짜,지역,일반유가
0,2016-05-06,제주,1237.98
0,2016-05-06,세종,1138.87
0,2016-05-07,서울,1235.89
0,2016-05-07,부산,1125.19
0,2016-05-07,대구,1118.66
0,2016-05-07,인천,1129.88
0,2016-05-07,광주,1109.36
0,2016-05-07,대전,1136.36
0,2016-05-07,울산,1135.7
0,2016-05-07,경기,1140.04
0,2016-05-07,강원,1140.19
0,2016-05-07,충북,1133.48
0,2016-05-07,충남,1136.11
0,2016-05-07,전북,1113.31
0,2016-05-07,전남,1122.03
0,2016-05-07,경북,1112.83
0,2016-05-07,경남,1122.12
0,2016-05-07,제주,1238.48
0,2016-05-07,세종,1138.7
0,2016-05-08,서울,1234.8
0,2016-05-08,부산,1124.85
0,2016-05-08,대구,1118.98
0,2016-05-08,인천,1130.94
0,2016-05-08,광주,1109.74
0,2016-05-08,대전,1136.65
0,2016-05-08,울산,1135.64
0,2016-05-08,경기,1140.33
0,2016-05-08,강원,1140.13
0,2016-05-08,충북,1133.77
0,2016-05-08,충남,1136.91
0,2016-05-08,전북,1113.99
0,2016-05-08,전남,1122.37
0,2016-05-08,경북,1113.1
0,2016-05-08,경남,1122.37
0,2016-05-08,제주,1238.31
0,2016-05-08,세종,1139.05
0,2016-05-09,서울,1237.24
0,2016-05-09,부산,1127.78
0,2016-05-09,대구,1120.29
0,2016-05-09,인천,1134.11
0,2016-05-09,광주,1112.08
0,2016-05-09,대전,1136.14
0,2016-05-09,울산,1137.23
0,2016-05-09,경기,1142.56
0,2016-05-09,강원,1141.18
0,2016-05-09,충북,1134.88
0,2016-05-09,충남,1137.49
0,2016-05-09,전북,1114.65
0,2016-05-09,전남,1123.0
0,2016-05-09,경북,1114.05
0,2016-05-09,경남,1124.13
0,2016-05-09,제주,1238.55
0,2016-05-09,세종,1141.81
0,2016-05-10,서울,1239.56
0,2016-05-10,부산,1129.94
0,2016-05-10,대구,1121.51
0,2016-05-10,인천,1133.7
0,2016-05-10,광주,1113.53
0,2016-05-10,대전,1139.93
0,2016-05-10,울산,1137.96
0,2016-05-10,경기,1144.24
0,2016-05-10,강원,1142.26
0,2016-05-10,충북,1136.47
0,2016-05-10,충남,1138.65
0,2016-05-10,전북,1115.69
0,2016-05-10,전남,1123.05
0,2016-05-10,경북,1115.08
0,2016-05-10,경남,1125.07
0,2016-05-10,제주,1238.81
0,2016-05-10,세종,1143.65
0,2016-05-11,서울,1240.17
0,2016-05-11,부산,1130.68
0,2016-05-11,대구,1121.43
0,2016-05-11,인천,1135.43
0,2016-05-11,광주,1114.81
0,2016-05-11,대전,1140.71
0,2016-05-11,울산,1138.52
0,2016-05-11,경기,1146.27
0,2016-05-11,강원,1142.65
0,2016-05-11,충북,1138.14
0,2016-05-11,충남,1139.77
0,2016-05-11,전북,1117.43
0,2016-05-11,전남,1124.5
0,2016-05-11,경북,1116.75
0,2016-05-11,경남,1126.17
0,2016-05-11,제주,1238.92
0,2016-05-11,세종,1143.84
0,2016-05-12,서울,1244.99
0,2016-05-12,부산,1134.2
0,2016-05-12,대구,1124.23
0,2016-05-12,인천,1138.12
0,2016-05-12,광주,1116.5
0,2016-05-12,대전,1143.43
0,2016-05-12,울산,1140.71
0,2016-05-12,경기,1149.2
0,2016-05-12,강원,1144.34
0,2016-05-12,충북,1139.11
0,2016-05-12,충남,1140.9
0,2016-05-12,전북,1118.99
0,2016-05-12,전남,1125.49
0,2016-05-12,경북,1118.63
0,2016-05-12,경남,1128.98
0,2016-05-12,제주,1239.25
0,2016-05-12,세종,1152.22
0,2016-05-13,서울,1247.61
0,2016-05-13,부산,1137.81
0,2016-05-13,대구,1126.63
0,2016-05-13,인천,1141.51
0,2016-05-13,광주,1120.3
0,2016-05-13,대전,1149.8
0,2016-05-13,울산,1143.28
0,2016-05-13,경기,1153.03
0,2016-05-13,강원,1148.07
0,2016-05-13,충북,1141.57
0,2016-05-13,충남,1143.55
0,2016-05-13,전북,1121.84
0,2016-05-13,전남,1128.0
0,2016-05-13,경북,1121.13
0,2016-05-13,경남,1130.68
0,2016-05-13,제주,1239.27
0,2016-05-13,세종,1155.12
0,2016-05-14,서울,1249.19
0,2016-05-14,부산,1144.28
0,2016-05-14,대구,1129.22
0,2016-05-14,인천,1142.28
0,2016-05-14,광주,1122.69
0,2016-05-14,대전,1153.16
0,2016-05-14,울산,1147.92
0,2016-05-14,경기,1155.4
0,2016-05-14,강원,1148.91
0,2016-05-14,충북,1142.82
0,2016-05-14,충남,1146.58
0,2016-05-14,전북,1124.69
0,2016-05-14,전남,1129.5
0,2016-05-14,경북,1124.37
0,2016-05-14,경남,1132.7
0,2016-05-14,제주,1240.36
0,2016-05-14,세종,1158.0
0,2016-05-15,서울,1250.56
0,2016-05-15,부산,1145.14
0,2016-05-15,대구,1129.97
0,2016-05-15,인천,1143.22
0,2016-05-15,광주,1123.67
0,2016-05-15,대전,1154.46
0,2016-05-15,울산,1147.96
0,2016-05-15,경기,1156.59
0,2016-05-15,강원,1149.6
0,2016-05-15,충북,1143.73
0,2016-05-15,충남,1147.52
0,2016-05-15,전북,1125.88
0,2016-05-15,전남,1130.29
0,2016-05-15,경북,1125.51
0,2016-05-15,경남,1133.92
0,2016-05-15,제주,1239.99
0,2016-05-15,세종,1158.5
0,2016-05-16,서울,1252.84
0,2016-05-16,부산,1148.86
0,2016-05-16,대구,1132.53
0,2016-05-16,인천,1146.98
0,2016-05-16,광주,1126.43
0,2016-05-16,대전,1155.87
0,2016-05-16,울산,1153.25
0,2016-05-16,경기,1159.85
0,2016-05-16,강원,1151.84
0,2016-05-16,충북,1145.45
0,2016-05-16,충남,1148.83
0,2016-05-16,전북,1128.89
0,2016-05-16,전남,1132.12
0,2016-05-16,경북,1127.58
0,2016-05-16,경남,1136.03
0,2016-05-16,제주,1239.99
0,2016-05-16,세종,1163.0
0,2016-05-17,서울,1259.64
0,2016-05-17,부산,1151.96
0,2016-05-17,대구,1137.24
0,2016-05-17,인천,1153.15
0,2016-05-17,광주,1132.05
0,2016-05-17,대전,1160.71
0,2016-05-17,울산,1162.55
0,2016-05-17,경기,1165.67
0,2016-05-17,강원,1156.15
0,2016-05-17,충북,1148.22
0,2016-05-17,충남,1151.98
0,2016-05-17,전북,1132.05
0,2016-05-17,전남,1135.67
0,2016-05-17,경북,1130.97
0,2016-05-17,경남,1139.18
0,2016-05-17,제주,1240.15
0,2016-05-17,세종,1165.45
0,2016-05-18,서울,1263.96
0,2016-05-18,부산,1156.02
0,2016-05-18,대구,1143.08
0,2016-05-18,인천,1158.49
0,2016-05-18,광주,1137.13
0,2016-05-18,대전,1165.2
0,2016-05-18,울산,1169.24
0,2016-05-18,경기,1170.59
0,2016-05-18,강원,1159.12
0,2016-05-18,충북,1151.29
0,2016-05-18,충남,1155.73
0,2016-05-18,전북,1137.06
0,2016-05-18,전남,1139.22
0,2016-05-18,경북,1134.42
0,2016-05-18,경남,1143.49
0,2016-05-18,제주,1239.95
0,2016-05-18,세종,1170.06
0,2016-05-19,서울,1267.57
0,2016-05-19,부산,1162.65
0,2016-05-19,대구,1149.55
0,2016-05-19,인천,1161.79
0,2016-05-19,광주,1139.89
0,2016-05-19,대전,1168.72
0,2016-05-19,울산,1174.07
0,2016-05-19,경기,1174.27
0,2016-05-19,강원,1162.99
0,2016-05-19,충북,1155.64
0,2016-05-19,충남,1158.56
0,2016-05-19,전북,1143.45
0,2016-05-19,전남,1141.85
0,2016-05-19,경북,1137.9
0,2016-05-19,경남,1147.4
0,2016-05-19,제주,1240.89
0,2016-05-19,세종,1176.59
0,2016-05-20,서울,1271.83
0,2016-05-20,부산,1167.11
0,2016-05-20,대구,1152.83
0,2016-05-20,인천,1166.17
0,2016-05-20,광주,1147.29
0,2016-05-20,대전,1172.12
0,2016-05-20,울산,1177.29
0,2016-05-20,경기,1179.21
0,2016-05-20,강원,1165.92
0,2016-05-20,충북,1161.54
0,2016-05-20,충남,1162.54
0,2016-05-20,전북,1149.46
0,2016-05-20,전남,1145.86
0,2016-05-20,경북,1142.51
0,2016-05-20,경남,1151.62
0,2016-05-20,제주,1240.73
0,2016-05-20,세종,1181.69
0,2016-05-21,서울,1274.34
0,2016-05-21,부산,1170.08
0,2016-05-21,대구,1156.94
0,2016-05-21,인천,1167.96
0,2016-05-21,광주,1151.39
0,2016-05-21,대전,1175.47
0,2016-05-21,울산,1178.91
0,2016-05-21,경기,1182.47
0,2016-05-21,강원,1169.99
0,2016-05-21,충북,1164.96
0,2016-05-21,충남,1166.37
0,2016-05-21,전북,1153.58
0,2016-05-21,전남,1149.19
0,2016-05-21,경북,1147.42
0,2016-05-21,경남,1154.5
0,2016-05-21,제주,1242.0
0,2016-05-21,세종,1185.42
0,2016-05-22,서울,1273.95
0,2016-05-22,부산,1170.5
0,2016-05-22,대구,1158.62
0,2016-05-22,인천,1168.73
0,2016-05-22,광주,1153.56
0,2016-05-22,대전,1176.33
0,2016-05-22,울산,1180.94
0,2016-05-22,경기,1183.49
0,2016-05-22,강원,1172.17
0,2016-05-22,충북,1166.98
0,2016-05-22,충남,1168.52
0,2016-05-22,전북,1155.94
0,2016-05-22,전남,1150.48
0,2016-05-22,경북,1149.73
0,2016-05-22,경남,1155.68
0,2016-05-22,제주,1241.75
0,2016-05-22,세종,1185.03
0,2016-05-23,서울,1277.34
0,2016-05-23,부산,1173.81
0,2016-05-23,대구,1160.92
0,2016-05-23,인천,1173.88
0,2016-05-23,광주,1159.01
0,2016-05-23,대전,1179.97
0,2016-05-23,울산,1181.73
0,2016-05-23,경기,1187.12
0,2016-05-23,강원,1175.68
0,2016-05-23,충북,1170.24
0,2016-05-23,충남,1171.5
0,2016-05-23,전북,1159.94
0,2016-05-23,전남,1154.38
0,2016-05-23,경북,1153.14
0,2016-05-23,경남,1159.2
0,2016-05-23,제주,1242.14
0,2016-05-23,세종,1187.64
0,2016-05-24,서울,1288.51
0,2016-05-24,부산,1179.73
0,2016-05-24,대구,1168.6
0,2016-05-24,인천,1179.95
0,2016-05-24,광주,1166.47
0,2016-05-24,대전,1186.88
0,2016-05-24,울산,1185.93
0,2016-05-24,경기,1194.05
0,2016-05-24,강원,1182.28
0,2016-05-24,충북,1173.96
0,2016-05-24,충남,1175.97
0,2016-05-24,전북,1163.28
0,2016-05-24,전남,1158.05
0,2016-05-24,경북,1158.18
0,2016-05-24,경남,1162.79
0,2016-05-24,제주,1241.76
0,2016-05-24,세종,1194.23
0,2016-05-25,서울,1294.62
0,2016-05-25,부산,1186.42
0,2016-05-25,대구,1173.84
0,2016-05-25,인천,1186.7
0,2016-05-25,광주,1171.84
0,2016-05-25,대전,1190.22
0,2016-05-25,울산,1189.04
0,2016-05-25,경기,1200.02
0,2016-05-25,강원,1187.57
0,2016-05-25,충북,1178.27
0,2016-05-25,충남,1179.7
0,2016-05-25,전북,1166.73
0,2016-05-25,전남,1162.89
0,2016-05-25,경북,1163.37
0,2016-05-25,경남,1167.63
0,2016-05-25,제주,1241.87
0,2016-05-25,세종,1196.72
0,2016-05-26,서울,1299.03
0,2016-05-26,부산,1189.69
0,2016-05-26,대구,1178.31
0,2016-05-26,인천,1190.96
0,2016-05-26,광주,1177.62
0,2016-05-26,대전,1194.52
0,2016-05-26,울산,1191.18
0,2016-05-26,경기,1204.64
0,2016-05-26,강원,1191.66
0,2016-05-26,충북,1182.3
0,2016-05-26,충남,1183.87
0,2016-05-26,전북,1171.17
0,2016-05-26,전남,1166.51
0,2016-05-26,경북,1168.96
0,2016-05-26,경남,1171.66
0,2016-05-26,제주,1242.2
0,2016-05-26,세종,1198.37
0,2016-05-27,서울,1301.65
0,2016-05-27,부산,1194.25
0,2016-05-27,대구,1183.76
0,2016-05-27,인천,1193.66
0,2016-05-27,광주,1183.93
0,2016-05-27,대전,1199.26
0,2016-05-27,울산,1192.07
0,2016-05-27,경기,1208.87
0,2016-05-27,강원,1195.71
0,2016-05-27,충북,1186.95
0,2016-05-27,충남,1187.7
0,2016-05-27,전북,1176.65
0,2016-05-27,전남,1170.78
0,2016-05-27,경북,1174.35
0,2016-05-27,경남,1176.23
0,2016-05-27,제주,1241.54
0,2016-05-27,세종,1199.55
0,2016-05-28,서울,1304.25
0,2016-05-28,부산,1196.97
0,2016-05-28,대구,1186.31
0,2016-05-28,인천,1194.12
0,2016-05-28,광주,1186.78
0,2016-05-28,대전,1201.17
0,2016-05-28,울산,1193.93
0,2016-05-28,경기,1211.03
0,2016-05-28,강원,1199.04
0,2016-05-28,충북,1189.65
0,2016-05-28,충남,1190.63
0,2016-05-28,전북,1180.64
0,2016-05-28,전남,1174.58
0,2016-05-28,경북,1177.89
0,2016-05-28,경남,1180.41
0,2016-05-28,제주,1242.36
0,2016-05-28,세종,1204.35
0,2016-05-29,서울,1304.24
0,2016-05-29,부산,1197.1
0,2016-05-29,대구,1187.79
0,2016-05-29,인천,1195.11
0,2016-05-29,광주,1188.1
0,2016-05-29,대전,1202.21
0,2016-05-29,울산,1194.38
0,2016-05-29,경기,1211.56
0,2016-05-29,강원,1200.71
0,2016-05-29,충북,1191.54
0,2016-05-29,충남,1191.77
0,2016-05-29,전북,1181.94
0,2016-05-29,전남,1175.89
0,2016-05-29,경북,1179.18
0,2016-05-29,경남,1181.49
0,2016-05-29,제주,1242.42
0,2016-05-29,세종,1204.86
0,2016-05-30,서울,1306.08
0,2016-05-30,부산,1199.59
0,2016-05-30,대구,1190.3
0,2016-05-30,인천,1199.99
0,2016-05-30,광주,1191.66
0,2016-05-30,대전,1203.26
0,2016-05-30,울산,1195.21
0,2016-05-30,경기,1214.49
0,2016-05-30,강원,1203.27
0,2016-05-30,충북,1194.45
0,2016-05-30,충남,1194.53
0,2016-05-30,전북,1185.9
0,2016-05-30,전남,1179.97
0,2016-05-30,경북,1181.68
0,2016-05-30,경남,1184.04
0,2016-05-30,제주,1242.54
0,2016-05-30,세종,1206.38
0,2016-05-31,서울,1309.68
0,2016-05-31,부산,1201.62
0,2016-05-31,대구,1193.41
0,2016-05-31,인천,1206.11
0,2016-05-31,광주,1195.77
0,2016-05-31,대전,1207.6
0,2016-05-31,울산,1198.3
0,2016-05-31,경기,1217.23
0,2016-05-31,강원,1206.44
0,2016-05-31,충북,1197.77
0,2016-05-31,충남,1197.15
0,2016-05-31,전북,1188.92
0,2016-05-31,전남,1182.82
0,2016-05-31,경북,1184.37
0,2016-05-31,경남,1186.84
0,2016-05-31,제주,1242.73
0,2016-05-31,세종,1208.8
0,2016-06-01,서울,1312.11
0,2016-06-01,부산,1204.65
0,2016-06-01,대구,1196.77
0,2016-06-01,인천,1209.61
0,2016-06-01,광주,1199.63
0,2016-06-01,대전,1209.56
0,2016-06-01,울산,1203.58
0,2016-06-01,경기,1220.39
0,2016-06-01,강원,1210.87
0,2016-06-01,충북,1202.25
0,2016-06-01,충남,1201.74
0,2016-06-01,전북,1193.85
0,2016-06-01,전남,1189.64
0,2016-06-01,경북,1189.13
0,2016-06-01,경남,1191.48
0,2016-06-01,제주,1268.42
0,2016-06-01,세종,1212.55
0,2016-06-02,서울,1313.38
0,2016-06-02,부산,1207.39
0,2016-06-02,대구,1197.96
0,2016-06-02,인천,1211.4
0,2016-06-02,광주,1201.54
0,2016-06-02,대전,1210.61
0,2016-06-02,울산,1207.82
0,2016-06-02,경기,1222.52
0,2016-06-02,강원,1213.71
0,2016-06-02,충북,1203.65
0,2016-06-02,충남,1203.93
0,2016-06-02,전북,1196.87
0,2016-06-02,전남,1193.13
0,2016-06-02,경북,1192.0
0,2016-06-02,경남,1193.68
0,2016-06-02,제주,1271.55
0,2016-06-02,세종,1213.18
0,2016-06-03,서울,1314.51
0,2016-06-03,부산,1210.16
0,2016-06-03,대구,1199.46
0,2016-06-03,인천,1212.5
0,2016-06-03,광주,1204.75
0,2016-06-03,대전,1212.1
0,2016-06-03,울산,1210.83
0,2016-06-03,경기,1224.27
0,2016-06-03,강원,1216.05
0,2016-06-03,충북,1205.98
0,2016-06-03,충남,1206.03
0,2016-06-03,전북,1198.97
0,2016-06-03,전남,1196.28
0,2016-06-03,경북,1194.26
0,2016-06-03,경남,1195.66
0,2016-06-03,제주,1271.98
0,2016-06-03,세종,1216.35
0,2016-06-04,서울,1316.06
0,2016-06-04,부산,1211.52
0,2016-06-04,대구,1200.88
0,2016-06-04,인천,1212.23
0,2016-06-04,광주,1207.12
0,2016-06-04,대전,1215.51
0,2016-06-04,울산,1212.58
0,2016-06-04,경기,1225.78
0,2016-06-04,강원,1217.98
0,2016-06-04,충북,1207.96
0,2016-06-04,충남,1208.07
0,2016-06-04,전북,1200.38
0,2016-06-04,전남,1198.26
0,2016-06-04,경북,1196.21
0,2016-06-04,경남,1197.26
0,2016-06-04,제주,1271.29
0,2016-06-04,세종,1218.35
0,2016-06-05,서울,1316.23
0,2016-06-05,부산,1211.7
0,2016-06-05,대구,1201.88
0,2016-06-05,인천,1211.59
0,2016-06-05,광주,1207.83
0,2016-06-05,대전,1214.94
0,2016-06-05,울산,1212.52
0,2016-06-05,경기,1225.96
0,2016-06-05,강원,1219.49
0,2016-06-05,충북,1208.76
0,2016-06-05,충남,1209.18
0,2016-06-05,전북,1201.26
0,2016-06-05,전남,1199.7
0,2016-06-05,경북,1196.83
0,2016-06-05,경남,1198.03
0,2016-06-05,제주,1271.31
0,2016-06-05,세종,1219.51
0,2016-06-06,서울,1317.1
0,2016-06-06,부산,1213.35
0,2016-06-06,대구,1202.83
0,2016-06-06,인천,1212.98
0,2016-06-06,광주,1209.52
0,2016-06-06,대전,1215.38
0,2016-06-06,울산,1213.46
0,2016-06-06,경기,1226.71
0,2016-06-06,강원,1220.51
0,2016-06-06,충북,1209.72
0,2016-06-06,충남,1209.82
0,2016-06-06,전북,1202.4
0,2016-06-06,전남,1200.89
0,2016-06-06,경북,1197.98
0,2016-06-06,경남,1198.52
0,2016-06-06,제주,1271.21
0,2016-06-06,세종,1220.28
0,2016-06-07,서울,1319.89
0,2016-06-07,부산,1214.09
0,2016-06-07,대구,1204.75
0,2016-06-07,인천,1215.92
0,2016-06-07,광주,1212.91
0,2016-06-07,대전,1218.82
0,2016-06-07,울산,1214.86
0,2016-06-07,경기,1228.96
0,2016-06-07,강원,1222.05
0,2016-06-07,충북,1211.65
0,2016-06-07,충남,1211.71
0,2016-06-07,전북,1203.47
0,2016-06-07,전남,1202.86
0,2016-06-07,경북,1199.59
0,2016-06-07,경남,1200.64
0,2016-06-07,제주,1271.26
0,2016-06-07,세종,1222.03
0,2016-06-08,서울,1321.49
0,2016-06-08,부산,1215.38
0,2016-06-08,대구,1206.71
0,2016-06-08,인천,1219.29
0,2016-06-08,광주,1214.57
0,2016-06-08,대전,1220.24
0,2016-06-08,울산,1215.72
0,2016-06-08,경기,1230.67
0,2016-06-08,강원,1223.58
0,2016-06-08,충북,1213.56
0,2016-06-08,충남,1214.07
0,2016-06-08,전북,1205.09
0,2016-06-08,전남,1205.61
0,2016-06-08,경북,1200.49
0,2016-06-08,경남,1201.91
0,2016-06-08,제주,1270.98
0,2016-06-08,세종,1225.26
0,2016-06-09,서울,1322.78
0,2016-06-09,부산,1217.63
0,2016-06-09,대구,1208.59
0,2016-06-09,인천,1221.08
0,2016-06-09,광주,1215.3
0,2016-06-09,대전,1221.79
0,2016-06-09,울산,1216.74
0,2016-06-09,경기,1231.99
0,2016-06-09,강원,1225.35
0,2016-06-09,충북,1214.81
0,2016-06-09,충남,1216.1
0,2016-06-09,전북,1207.19
0,2016-06-09,전남,1207.81
0,2016-06-09,경북,1202.91
0,2016-06-09,경남,1203.73
0,2016-06-09,제주,1270.83
0,2016-06-09,세종,1225.8
0,2016-06-10,서울,1323.96
0,2016-06-10,부산,1218.66
0,2016-06-10,대구,1211.1
0,2016-06-10,인천,1223.31
0,2016-06-10,광주,1216.69
0,2016-06-10,대전,1224.2
0,2016-06-10,울산,1217.29
0,2016-06-10,경기,1233.53
0,2016-06-10,강원,1227.01
0,2016-06-10,충북,1215.87
0,2016-06-10,충남,1218.0
0,2016-06-10,전북,1208.21
0,2016-06-10,전남,1210.21
0,2016-06-10,경북,1204.35
0,2016-06-10,경남,1205.95
0,2016-06-10,제주,1271.58
0,2016-06-10,세종,1226.63
0,2016-06-11,서울,1323.4
0,2016-06-11,부산,1219.45
0,2016-06-11,대구,1212.63
0,2016-06-11,인천,1222.04
0,2016-06-11,광주,1218.12
0,2016-06-11,대전,1225.04
0,2016-06-11,울산,1217.49
0,2016-06-11,경기,1234.85
0,2016-06-11,강원,1228.01
0,2016-06-11,충북,1217.09
0,2016-06-11,충남,1219.34
0,2016-06-11,전북,1209.78
0,2016-06-11,전남,1211.3
0,2016-06-11,경북,1206.24
0,2016-06-11,경남,1207.24
0,2016-06-11,제주,1271.58
0,2016-06-11,세종,1227.8
0,2016-06-12,서울,1323.41
0,2016-06-12,부산,1219.99
0,2016-06-12,대구,1213.33
0,2016-06-12,인천,1222.92
0,2016-06-12,광주,1218.33
0,2016-06-12,대전,1225.52
0,2016-06-12,울산,1217.81
0,2016-06-12,경기,1235.17
0,2016-06-12,강원,1228.39
0,2016-06-12,충북,1217.82
0,2016-06-12,충남,1219.75
0,2016-06-12,전북,1209.89
0,2016-06-12,전남,1211.06
0,2016-06-12,경북,1206.67
0,2016-06-12,경남,1207.31
0,2016-06-12,제주,1271.47
0,2016-06-12,세종,1227.8
0,2016-06-13,서울,1324.51
0,2016-06-13,부산,1221.06
0,2016-06-13,대구,1213.79
0,2016-06-13,인천,1225.66
0,2016-06-13,광주,1220.65
0,2016-06-13,대전,1226.07
0,2016-06-13,울산,1218.07
0,2016-06-13,경기,1237.19
0,2016-06-13,강원,1229.84
0,2016-06-13,충북,1219.42
0,2016-06-13,충남,1220.85
0,2016-06-13,전북,1211.38
0,2016-06-13,전남,1212.4
0,2016-06-13,경북,1207.63
0,2016-06-13,경남,1209.17
0,2016-06-13,제주,1271.47
0,2016-06-13,세종,1228.63
0,2016-06-14,서울,1328.4
0,2016-06-14,부산,1223.51
0,2016-06-14,대구,1215.92
0,2016-06-14,인천,1228.31
0,2016-06-14,광주,1221.57
0,2016-06-14,대전,1229.01
0,2016-06-14,울산,1218.64
0,2016-06-14,경기,1238.83
0,2016-06-14,강원,1231.71
0,2016-06-14,충북,1220.91
0,2016-06-14,충남,1222.83
0,2016-06-14,전북,1212.85
0,2016-06-14,전남,1214.05
0,2016-06-14,경북,1209.87
0,2016-06-14,경남,1210.75
0,2016-06-14,제주,1271.79
0,2016-06-14,세종,1229.13
0,2016-06-15,서울,1329.43
0,2016-06-15,부산,1224.27
0,2016-06-15,대구,1216.85
0,2016-06-15,인천,1229.57
0,2016-06-15,광주,1222.04
0,2016-06-15,대전,1229.89
0,2016-06-15,울산,1219.35
0,2016-06-15,경기,1239.89
0,2016-06-15,강원,1232.12
0,2016-06-15,충북,1221.25
0,2016-06-15,충남,1224.25
0,2016-06-15,전북,1212.89
0,2016-06-15,전남,1214.61
0,2016-06-15,경북,1210.93
0,2016-06-15,경남,1211.5
0,2016-06-15,제주,1273.04
0,2016-06-15,세종,1229.36
0,2016-06-16,서울,1329.96
0,2016-06-16,부산,1225.28
0,2016-06-16,대구,1217.31
0,2016-06-16,인천,1230.41
0,2016-06-16,광주,1221.68
0,2016-06-16,대전,1231.45
0,2016-06-16,울산,1218.9
0,2016-06-16,경기,1240.66
0,2016-06-16,강원,1232.8
0,2016-06-16,충북,1221.85
0,2016-06-16,충남,1225.13
0,2016-06-16,전북,1213.82
0,2016-06-16,전남,1215.42
0,2016-06-16,경북,1211.58
0,2016-06-16,경남,1211.84
0,2016-06-16,제주,1273.92
0,2016-06-16,세종,1229.53
0,2016-06-17,서울,1330.76
0,2016-06-17,부산,1226.04
0,2016-06-17,대구,1217.71
0,2016-06-17,인천,1230.7
0,2016-06-17,광주,1221.34
0,2016-06-17,대전,1231.62
0,2016-06-17,울산,1219.48
0,2016-06-17,경기,1240.88
0,2016-06-17,강원,1233.39
0,2016-06-17,충북,1222.0
0,2016-06-17,충남,1226.03
0,2016-06-17,전북,1213.66
0,2016-06-17,전남,1216.3
0,2016-06-17,경북,1212.21
0,2016-06-17,경남,1212.66
0,2016-06-17,제주,1275.06
0,2016-06-17,세종,1232.11
0,2016-06-18,서울,1331.27
0,2016-06-18,부산,1226.07
0,2016-06-18,대구,1218.14
0,2016-06-18,인천,1228.77
0,2016-06-18,광주,1221.71
0,2016-06-18,대전,1231.23
0,2016-06-18,울산,1218.87
0,2016-06-18,경기,1240.82
0,2016-06-18,강원,1234.08
0,2016-06-18,충북,1221.95
0,2016-06-18,충남,1226.26
0,2016-06-18,전북,1214.32
0,2016-06-18,전남,1216.79
0,2016-06-18,경북,1211.89
0,2016-06-18,경남,1213.04
0,2016-06-18,제주,1275.06
0,2016-06-18,세종,1230.93
0,2016-06-19,서울,1330.75
0,2016-06-19,부산,1225.24
0,2016-06-19,대구,1217.84
0,2016-06-19,인천,1228.65
0,2016-06-19,광주,1221.23
0,2016-06-19,대전,1231.71
0,2016-06-19,울산,1218.09
0,2016-06-19,경기,1240.68
0,2016-06-19,강원,1234.28
0,2016-06-19,충북,1222.19
0,2016-06-19,충남,1226.37
0,2016-06-19,전북,1214.17
0,2016-06-19,전남,1216.74
0,2016-06-19,경북,1212.12
0,2016-06-19,경남,1212.85
0,2016-06-19,제주,1275.22
0,2016-06-19,세종,1230.43
0,2016-06-20,서울,1331.05
0,2016-06-20,부산,1225.43
0,2016-06-20,대구,1218.09
0,2016-06-20,인천,1230.21
0,2016-06-20,광주,1221.68
0,2016-06-20,대전,1231.35
0,2016-06-20,울산,1219.62
0,2016-06-20,경기,1241.41
0,2016-06-20,강원,1235.04
0,2016-06-20,충북,1222.48
0,2016-06-20,충남,1226.76
0,2016-06-20,전북,1214.74
0,2016-06-20,전남,1217.35
0,2016-06-20,경북,1212.45
0,2016-06-20,경남,1213.61
0,2016-06-20,제주,1274.85
0,2016-06-20,세종,1231.06
0,2016-06-21,서울,1331.06
0,2016-06-21,부산,1225.5
0,2016-06-21,대구,1218.34
0,2016-06-21,인천,1229.42
0,2016-06-21,광주,1221.63
0,2016-06-21,대전,1231.55
0,2016-06-21,울산,1219.51
0,2016-06-21,경기,1241.16
0,2016-06-21,강원,1234.93
0,2016-06-21,충북,1222.5
0,2016-06-21,충남,1227.51
0,2016-06-21,전북,1214.9
0,2016-06-21,전남,1217.38
0,2016-06-21,경북,1212.33
0,2016-06-21,경남,1213.36
0,2016-06-21,제주,1275.44
0,2016-06-21,세종,1230.55
0,2016-06-22,서울,1331.11
0,2016-06-22,부산,1225.9
0,2016-06-22,대구,1218.37
0,2016-06-22,인천,1229.14
0,2016-06-22,광주,1221.46
0,2016-06-22,대전,1231.8
0,2016-06-22,울산,1219.31
0,2016-06-22,경기,1241.49
0,2016-06-22,강원,1235.64
0,2016-06-22,충북,1222.94
0,2016-06-22,충남,1227.46
0,2016-06-22,전북,1215.0
0,2016-06-22,전남,1217.72
0,2016-06-22,경북,1212.9
0,2016-06-22,경남,1213.81
0,2016-06-22,제주,1275.38
0,2016-06-22,세종,1230.98
0,2016-06-23,서울,1331.06
0,2016-06-23,부산,1225.91
0,2016-06-23,대구,1218.1
0,2016-06-23,인천,1230.49
0,2016-06-23,광주,1221.65
0,2016-06-23,대전,1231.9
0,2016-06-23,울산,1219.66
0,2016-06-23,경기,1241.68
0,2016-06-23,강원,1236.18
0,2016-06-23,충북,1223.11
0,2016-06-23,충남,1228.1
0,2016-06-23,전북,1214.96
0,2016-06-23,전남,1218.15
0,2016-06-23,경북,1213.38
0,2016-06-23,경남,1214.7
0,2016-06-23,제주,1275.33
0,2016-06-23,세종,1230.81
0,2016-06-24,서울,1331.32
0,2016-06-24,부산,1225.41
0,2016-06-24,대구,1217.74
0,2016-06-24,인천,1229.9
