,날짜,품명,지역,지명,관측지점명,일반유가,면세유가,면적,생산량,수입중량,SPI1,SPI3,EDI,도매가격
378,2014-01-14,겨울,전남,해남군,해남군,1697.95,1090.902423633114,2718.0,358017.0,44000.0,-0.38,0.27,-0.6,5000.0
379,2014-01-15,겨울,전남,해남군,해남군,1697.9,1090.8569690876595,2718.0,358017.0,44000.0,-0.45,0.27,-0.63,5000.0
380,2014-01-16,겨울,전남,해남군,해남군,1697.63,1090.611514542205,2718.0,358017.0,44000.0,-0.48,0.26,-0.67,5000.0
381,2014-01-17,겨울,전남,해남군,해남군,1697.57,1090.5569690876594,2718.0,358017.0,44000.0,-0.37,0.24,-0.67,5000.0
382,2014-01-18,겨울,전남,해남군,해남군,1697.37,1090.375150905841,2718.0,358017.0,44000.0,-0.51,0.23,-0.69,5000.0
383,2014-01-19,겨울,전남,해남군,해남군,1696.98,1090.0206054512958,2718.0,358017.0,44000.0,-0.54,0.22,-0.71,5000.0
384,2014-01-20,겨울,전남,해남군,해남군,1697.04,1090.0751509058412,2718.0,358017.0,44000.0,-0.62,0.22,-0.73,5000.0
385,2014-01-21,겨울,전남,해남군,해남군,1696.63,1089.702423633114,2718.0,358017.0,44000.0,-0.58,0.22,-0.73,4500.0
386,2014-01-22,겨울,전남,해남군,해남군,1696.65,1089.7206054512958,2718.0,358017.0,44000.0,-0.57,0.22,-0.75,4500.0
387,2014-01-23,겨울,전남,해남군,해남군,1696.47,1089.5569690876594,2718.0,358017.0,44000.0,-0.57,0.21,-0.78,4500.0
388,2014-01-24,겨울,전남,해남군,해남군,1696.29,1089.393332724023,2718.0,358017.0,44000.0,-0.64,0.24,-0.78,4500.0
389,2014-01-25,겨울,전남,해남군,해남군,1695.63,1088.7933327240232,2718.0,358017.0,44000.0,-0.67,0.23,-0.79,4500.0
390,2014-01-26,겨울,전남,해남군,해남군,1695.45,1088.6296963603868,2718.0,358017.0,44000.0,-0.67,0.28,-0.78,4500.0
391,2014-01-27,겨울,전남,해남군,해남군,1695.76,1088.911514542205,2718.0,358017.0,44000.0,-0.69,0.27,-0.81,4500.0
392,2014-01-28,겨울,전남,해남군,해남군,1695.35,1088.5387872694776,2718.0,358017.0,44000.0,-0.7,0.28,-0.82,4500.0
393,2014-01-29,겨울,전남,해남군,해남군,1694.98,1088.202423633114,2718.0,358017.0,44000.0,-0.77,0.28,-0.82,4500.0
394,2014-01-30,겨울,전남,해남군,해남군,1693.98,1087.293332724023,2718.0,358017.0,44000.0,-0.3,0.42,-0.71,4500.0
395,2014-01-31,겨울,전남,해남군,해남군,1694.0,1087.3115145422048,2718.0,358017.0,44000.0,-0.23,0.47,-0.7,4500.0
396,2014-02-01,겨울,전남,해남군,해남군,1693.59,1086.9387872694774,2718.0,358017.0,0.0,-0.3,0.45,-0.72,4500.0
397,2014-02-02,겨울,전남,해남군,해남군,1693.53,1086.884241814932,2718.0,358017.0,0.0,-0.04,0.54,-0.61,4500.0
398,2014-02-03,겨울,전남,해남군,해남군,1693.43,1086.793332724023,2718.0,358017.0,0.0,-0.05,0.55,-0.65,4500.0
399,2014-02-04,겨울,전남,해남군,해남군,1693.07,1086.4660599967503,2718.0,358017.0,0.0,-0.07,0.6,-0.67,5000.0
400,2014-02-05,겨울,전남,해남군,해남군,1692.98,1086.3842418149322,2718.0,358017.0,0.0,-0.05,0.67,-0.67,4500.0
401,2014-02-06,겨울,전남,해남군,해남군,1691.99,1085.484241814932,2718.0,358017.0,0.0,-0.07,0.69,-0.68,4500.0
402,2014-02-07,겨울,전남,해남군,해남군,1691.96,1085.4569690876594,2718.0,358017.0,0.0,0.0,0.71,-0.65,4500.0
403,2014-02-08,겨울,전남,해남군,해남군,1691.59,1085.1206054512957,2718.0,358017.0,0.0,-0.67,0.32,-0.65,4500.0
404,2014-02-09,겨울,전남,해남군,해남군,1691.17,1084.7387872694776,2718.0,358017.0,0.0,-0.55,0.35,-0.66,4500.0
405,2014-02-10,겨울,전남,해남군,해남군,1691.28,1084.8387872694775,2718.0,358017.0,0.0,-0.66,0.34,-0.71,4500.0
406,2014-02-11,겨울,전남,해남군,해남군,1690.82,1084.4206054512956,2718.0,358017.0,0.0,-0.68,0.32,-0.74,4500.0
407,2014-02-12,겨울,전남,해남군,해남군,1690.1,1083.7660599967503,2718.0,358017.0,0.0,-0.63,0.34,-0.77,4000.0
408,2014-02-13,겨울,전남,해남군,해남군,1690.41,1084.0478781785685,2718.0,358017.0,0.0,-0.66,0.29,-0.8,4000.0
409,2014-02-14,겨울,전남,해남군,해남군,1690.14,1083.802423633114,2718.0,358017.0,0.0,-0.73,0.23,-0.82,4000.0
410,2014-02-15,겨울,전남,해남군,해남군,1689.64,1083.3478781785686,2718.0,358017.0,0.0,-0.73,0.23,-0.82,4000.0
411,2014-02-16,겨울,전남,해남군,해남군,1689.68,1083.3842418149322,2718.0,358017.0,0.0,-0.72,0.22,-0.86,4000.0
412,2014-02-17,겨울,전남,해남군,해남군,1689.61,1083.3206054512957,2718.0,358017.0,0.0,-0.74,0.06,-0.91,4000.0
413,2014-02-18,겨울,전남,해남군,해남군,1689.35,1083.084241814932,2718.0,358017.0,0.0,-0.48,0.1,-0.77,4000.0
414,2014-02-19,겨울,전남,해남군,해남군,1689.46,1083.1842418149322,2718.0,358017.0,0.0,-0.51,0.03,-0.8,4000.0
415,2014-02-20,겨울,전남,해남군,해남군,1689.53,1083.2478781785685,2718.0,358017.0,0.0,-0.58,0.04,-0.84,4000.0
416,2014-02-21,겨울,전남,해남군,해남군,1689.36,1083.093332724023,2718.0,358017.0,0.0,-0.56,0.07,-0.86,4000.0
417,2014-02-22,겨울,전남,해남군,해남군,1689.63,1083.3387872694775,2718.0,358017.0,0.0,-0.61,0.04,-0.9,4000.0
418,2014-02-23,겨울,전남,해남군,해남군,1689.1,1082.8569690876593,2718.0,358017.0,0.0,-0.56,-0.83,-0.94,4000.0
419,2014-02-24,겨울,전남,해남군,해남군,1689.47,1083.193332724023,2718.0,358017.0,0.0,-0.6,-1.07,-0.99,3800.0
420,2014-02-25,겨울,전남,해남군,해남군,1689.31,1083.0478781785685,2718.0,358017.0,0.0,-0.59,-1.07,-0.99,3800.0
421,2014-02-26,겨울,전남,해남군,해남군,1689.3,1083.0387872694776,2718.0,358017.0,0.0,-0.59,-1.08,-1.06,3600.0
422,2014-02-27,겨울,전남,해남군,해남군,1689.16,1082.911514542205,2718.0,358017.0,0.0,-0.32,-1.08,-0.92,3600.0
423,2014-02-28,겨울,전남,해남군,해남군,1689.36,1083.093332724023,2718.0,358017.0,0.0,-0.37,-1.27,-0.95,3600.0
424,2014-03-01,겨울,전남,해남군,해남군,1688.78,1082.5660599967505,2718.0,358017.0,0.0,-0.64,-1.25,-1.0,3600.0
425,2014-03-02,겨울,전남,해남군,해남군,1688.88,1082.6569690876595,2718.0,358017.0,0.0,-0.31,-0.93,-0.81,3600.0
426,2014-03-03,겨울,전남,해남군,해남군,1688.97,1082.7387872694776,2718.0,358017.0,0.0,-0.31,-0.93,-0.86,3600.0
427,2014-03-04,겨울,전남,해남군,해남군,1688.65,1082.4478781785683,2718.0,358017.0,0.0,-0.55,-0.92,-0.9,3600.0
428,2014-03-05,겨울,전남,해남군,해남군,1688.66,1082.4569690876594,2718.0,358017.0,0.0,-0.56,-0.86,-0.9,3600.0
429,2014-03-06,겨울,전남,해남군,해남군,1688.67,1082.4660599967503,2718.0,358017.0,0.0,-0.6,-0.88,-0.95,3600.0
430,2014-03-07,겨울,전남,해남군,해남군,1688.81,1082.593332724023,2718.0,358017.0,0.0,-0.62,-0.87,-0.99,3500.0
431,2014-03-08,겨울,전남,해남군,해남군,1688.5,1082.3115145422048,2718.0,358017.0,0.0,-0.69,-0.92,-1.06,3500.0
432,2014-03-09,겨울,전남,해남군,해남군,1688.16,1082.002423633114,2718.0,358017.0,0.0,-0.76,-0.91,-1.06,3500.0
433,2014-03-10,겨울,전남,해남군,해남군,1688.72,1082.5115145422048,2718.0,358017.0,0.0,-0.84,-1.09,-1.07,3500.0
434,2014-03-11,겨울,전남,해남군,해남군,1688.57,1082.375150905841,2718.0,358017.0,0.0,-0.99,-1.19,-1.14,3500.0
435,2014-03-12,겨울,전남,해남군,해남군,1688.1,1081.9478781785683,2718.0,358017.0,0.0,-1.03,-1.52,-1.15,3500.0
436,2014-03-13,겨울,전남,해남군,해남군,1688.12,1081.96605999675,2718.0,358017.0,0.0,-0.16,-0.63,-0.64,3500.0
437,2014-03-14,겨울,전남,해남군,해남군,1688.25,1082.084241814932,2718.0,358017.0,0.0,-0.2,-0.65,-0.7,3500.0
438,2014-03-15,겨울,전남,해남군,해남군,1687.89,1081.7569690876594,2718.0,358017.0,0.0,-0.2,-0.72,-0.79,3500.0
439,2014-03-16,겨울,전남,해남군,해남군,1687.81,1081.684241814932,2718.0,358017.0,0.0,-0.24,-0.81,-0.89,3500.0
440,2014-03-17,겨울,전남,해남군,해남군,1688.13,1081.9751509058412,2718.0,358017.0,0.0,-0.32,-0.92,-1.04,3500.0
441,2014-03-18,겨울,전남,해남군,해남군,1687.77,1081.6478781785684,2718.0,358017.0,0.0,-0.32,-0.78,-0.96,3500.0
442,2014-03-19,겨울,전남,해남군,해남군,1687.47,1081.375150905841,2718.0,358017.0,0.0,-0.33,-0.91,-0.97,3500.0
443,2014-03-20,겨울,전남,해남군,해남군,1687.49,1081.3933327240231,2718.0,358017.0,0.0,-0.58,-1.03,-1.03,3500.0
444,2014-03-21,겨울,전남,해남군,해남군,1687.04,1080.984241814932,2718.0,358017.0,0.0,-0.58,-1.1,-1.07,3500.0
445,2014-03-22,겨울,전남,해남군,해남군,1686.9,1080.8569690876595,2718.0,358017.0,0.0,-0.61,-1.1,-1.2,3500.0
446,2014-03-23,겨울,전남,해남군,해남군,1686.81,1080.7751509058412,2718.0,358017.0,0.0,-0.69,-1.14,-1.19,3500.0
447,2014-03-24,겨울,전남,해남군,해남군,1686.94,1080.8933327240231,2718.0,358017.0,0.0,-0.7,-1.19,-1.24,3500.0
448,2014-03-25,겨울,전남,해남군,해남군,1686.4,1080.402423633114,2718.0,358017.0,0.0,-0.55,-1.19,-1.29,3500.0
449,2014-03-26,겨울,전남,해남군,해남군,1686.42,1080.4206054512958,2718.0,358017.0,0.0,0.39,-0.39,-0.59,3500.0
450,2014-03-27,겨울,전남,해남군,해남군,1686.35,1080.3569690876593,2718.0,358017.0,0.0,0.56,-0.25,-0.5,3500.0
451,2014-03-28,겨울,전남,해남군,해남군,1686.12,1080.1478781785684,2718.0,358017.0,0.0,0.59,-0.24,-0.58,3500.0
452,2014-03-29,겨울,전남,해남군,해남군,1685.79,1079.8478781785684,2718.0,358017.0,0.0,0.45,-0.26,-0.63,3500.0
453,2014-03-30,겨울,전남,해남군,해남군,1685.61,1079.684241814932,2718.0,358017.0,0.0,0.56,-0.23,-0.57,3500.0
454,2014-03-31,겨울,전남,해남군,해남군,1685.91,1079.9569690876594,2718.0,358017.0,0.0,0.53,-0.26,-0.61,3500.0
455,2014-04-01,겨울,전남,해남군,해남군,1685.42,1079.5115145422048,2718.0,358017.0,24000.0,0.31,-0.23,-0.64,3500.0
456,2014-04-02,겨울,전남,해남군,해남군,1684.71,1078.8660599967504,2718.0,358017.0,24000.0,0.28,-0.24,-0.71,3500.0
457,2014-04-03,겨울,전남,해남군,해남군,1684.5,1078.6751509058413,2718.0,358017.0,24000.0,0.26,-0.3,-0.76,3500.0
458,2014-04-04,겨울,전남,해남군,해남군,1684.53,1078.702423633114,2718.0,358017.0,24000.0,0.32,-0.3,-0.79,3500.0
459,2014-04-05,겨울,전남,해남군,해남군,1684.04,1078.2569690876594,2718.0,358017.0,24000.0,0.35,-0.34,-0.86,3500.0
460,2014-04-06,겨울,전남,해남군,해남군,1683.83,1078.0660599967505,2718.0,358017.0,24000.0,0.33,-0.35,-0.86,3500.0
461,2014-04-07,겨울,전남,해남군,해남군,1683.77,1078.0115145422048,2718.0,358017.0,24000.0,0.23,-0.47,-0.95,3500.0
462,2014-04-08,겨울,전남,해남군,해남군,1683.45,1077.7206054512958,2718.0,358017.0,24000.0,0.1,-0.56,-0.96,3500.0
463,2014-04-09,겨울,전남,해남군,해남군,1683.38,1077.6569690876595,2718.0,358017.0,24000.0,0.12,-0.78,-0.96,3500.0
464,2014-04-10,겨울,전남,해남군,해남군,1682.98,1077.293332724023,2718.0,358017.0,24000.0,0.05,-0.88,-1.03,3500.0
465,2014-04-11,겨울,전남,해남군,해남군,1682.61,1076.9569690876592,2718.0,358017.0,24000.0,0.05,-0.91,-1.07,3500.0
466,2014-04-12,겨울,전남,해남군,해남군,1682.22,1076.602423633114,2718.0,358017.0,24000.0,-0.55,-0.94,-1.1,3500.0
467,2014-04-13,겨울,전남,해남군,해남군,1681.86,1076.2751509058412,2718.0,358017.0,24000.0,-0.63,-0.98,-1.11,3500.0
468,2014-04-14,겨울,전남,해남군,해남군,1682.0,1076.402423633114,2718.0,358017.0,24000.0,-0.59,-0.92,-1.05,3500.0
469,2014-04-15,겨울,전남,해남군,해남군,1681.86,1076.2751509058412,2718.0,358017.0,24000.0,-0.58,-0.95,-1.12,3500.0
470,2014-04-16,겨울,전남,해남군,해남군,1681.6,1076.0387872694776,2718.0,358017.0,24000.0,-0.54,-0.99,-1.15,3500.0
471,2014-04-17,겨울,전남,해남군,해남군,1681.25,1075.7206054512958,2718.0,358017.0,24000.0,-0.63,-1.0,-1.16,3500.0
472,2014-04-18,겨울,전남,해남군,해남군,1681.09,1075.5751509058412,2718.0,358017.0,24000.0,-0.43,-0.85,-1.03,3500.0
473,2014-04-19,겨울,전남,해남군,해남군,1681.03,1075.5206054512958,2718.0,358017.0,24000.0,-0.55,-0.98,-1.2,3500.0
474,2014-04-20,겨울,전남,해남군,해남군,1680.89,1075.3933327240231,2718.0,358017.0,24000.0,-0.54,-0.99,-1.2,3500.0
475,2014-04-21,겨울,전남,해남군,해남군,1681.3,1075.7660599967503,2718.0,358017.0,24000.0,-0.55,-1.04,-1.27,3500.0
476,2014-04-22,겨울,전남,해남군,해남군,1680.79,1075.302423633114,2718.0,358017.0,24000.0,-0.66,-1.09,-1.39,3500.0
477,2014-04-23,겨울,전남,해남군,해남군,1680.19,1074.7569690876594,2718.0,358017.0,24000.0,-0.68,-1.08,-1.37,3500.0
478,2014-04-24,겨울,전남,해남군,해남군,1680.77,1075.284241814932,2718.0,358017.0,24000.0,-0.65,-1.08,-1.39,3500.0
479,2014-04-25,겨울,전남,해남군,해남군,1680.26,1074.8206054512957,2718.0,358017.0,24000.0,-1.34,-1.07,-1.42,3500.0
480,2014-04-26,겨울,전남,해남군,해남군,1679.99,1074.5751509058412,2718.0,358017.0,24000.0,-1.57,-1.07,-1.4,3500.0
481,2014-04-27,겨울,전남,해남군,해남군,1679.71,1074.3206054512957,2718.0,358017.0,24000.0,-1.52,-1.15,-1.38,3500.0
482,2014-04-28,겨울,전남,해남군,해남군,1679.94,1074.5296963603869,2718.0,358017.0,24000.0,-0.81,-0.63,-0.75,3500.0
483,2014-04-29,겨울,전남,해남군,해남군,1680.3,1074.8569690876593,2718.0,358017.0,24000.0,-0.45,-0.32,0.05,3500.0
484,2014-04-30,겨울,전남,해남군,해남군,1680.11,1074.684241814932,2718.0,358017.0,24000.0,-0.46,-0.43,-0.12,3500.0
485,2014-05-01,겨울,전남,해남군,해남군,1679.27,1073.9206054512958,2718.0,358017.0,0.0,-0.52,-0.51,-0.3,3500.0
486,2014-05-02,겨울,전남,해남군,해남군,1678.9,1073.5842418149325,2718.0,358017.0,0.0,-0.45,-0.52,-0.41,3500.0
487,2014-05-03,겨울,전남,해남군,해남군,1678.84,1073.5296963603869,2718.0,358017.0,0.0,-0.4,-0.62,-0.48,3500.0
488,2014-05-04,겨울,전남,해남군,해남군,1678.72,1073.4206054512958,2718.0,358017.0,0.0,-0.45,-0.66,-0.62,3500.0
489,2014-05-05,겨울,전남,해남군,해남군,1678.87,1073.5569690876594,2718.0,358017.0,0.0,-0.44,-0.64,-0.68,3500.0
490,2014-05-06,겨울,전남,해남군,해남군,1678.63,1073.3387872694775,2718.0,358017.0,0.0,-0.41,-0.64,-0.66,3500.0
491,2014-05-07,겨울,전남,해남군,해남군,1678.12,1072.875150905841,2718.0,358017.0,0.0,-0.48,-0.7,-0.7,3500.0
492,2014-05-08,겨울,전남,해남군,해남군,1678.16,1072.911514542205,2718.0,358017.0,0.0,-0.49,-0.79,-0.83,3500.0
493,2014-05-09,겨울,전남,해남군,해남군,1677.71,1072.502423633114,2718.0,358017.0,0.0,-0.52,-0.82,-0.86,3500.0
494,2014-05-10,겨울,전남,해남군,해남군,1677.33,1072.1569690876593,2718.0,358017.0,0.0,-0.45,-0.86,-0.91,3500.0
495,2014-05-11,겨울,전남,해남군,해남군,1676.96,1071.8206054512957,2718.0,358017.0,0.0,-0.52,-0.92,-1.03,3500.0
496,2014-05-12,겨울,전남,해남군,해남군,1677.32,1072.1478781785684,2718.0,358017.0,0.0,0.04,-0.51,-0.1,3500.0
497,2014-05-13,겨울,전남,해남군,해남군,1676.61,1071.502423633114,2718.0,358017.0,0.0,0.17,-0.47,-0.13,3500.0
498,2014-05-14,겨울,전남,해남군,해남군,1676.35,1071.2660599967503,2718.0,358017.0,0.0,0.1,-0.49,-0.3,3500.0
499,2014-05-15,겨울,전남,해남군,해남군,1675.91,1070.8660599967504,2718.0,358017.0,0.0,0.29,-0.31,0.08,3500.0
500,2014-05-16,봄,충남,예산군,서산시,1685.81,1091.4246352262571,90.0,364326.0,0.0,0.58,-0.39,-0.51,3500.0
501,2014-05-17,봄,충남,예산군,서산시,1685.67,1091.2973624989845,90.0,364326.0,0.0,0.56,-0.43,-0.66,3500.0
502,2014-05-18,봄,충남,예산군,서산시,1685.47,1091.1155443171665,90.0,364326.0,0.0,0.47,-0.42,-0.77,3500.0
503,2014-05-19,봄,충남,예산군,서산시,1685.27,1090.933726135348,90.0,364326.0,0.0,0.4,-0.49,-0.9,3500.0
504,2014-05-20,봄,충남,예산군,서산시,1684.89,1090.5882715898936,90.0,364326.0,0.0,0.4,-0.51,-0.94,3500.0
505,2014-05-21,봄,충남,예산군,서산시,1684.64,1090.360998862621,90.0,364326.0,0.0,0.44,-0.53,-1.02,3500.0
506,2014-05-22,봄,충남,예산군,서산시,1684.48,1090.2155443171664,90.0,364326.0,0.0,0.45,-0.54,-1.07,3500.0
507,2014-05-23,봄,충남,예산군,서산시,1684.56,1090.2882715898936,90.0,364326.0,0.0,0.46,-0.57,-1.17,3500.0
508,2014-05-24,봄,충남,예산군,서산시,1684.28,1090.0337261353482,90.0,364326.0,0.0,0.52,-0.55,-1.14,3500.0
509,2014-05-25,봄,충남,예산군,서산시,1684.01,1089.7882715898936,90.0,364326.0,0.0,0.53,-0.58,-1.24,3500.0
510,2014-05-26,봄,충남,예산군,서산시,1683.47,1089.2973624989845,90.0,364326.0,0.0,0.51,-0.57,-1.12,3500.0
511,2014-05-27,봄,충남,예산군,서산시,1683.14,1088.9973624989846,90.0,364326.0,0.0,0.54,-0.58,-0.98,3800.0
512,2014-05-28,봄,충남,예산군,서산시,1682.68,1088.579180680803,90.0,364326.0,0.0,0.16,-0.63,-1.07,3800.0
513,2014-05-29,봄,충남,예산군,서산시,1682.47,1088.3882715898935,90.0,364326.0,0.0,-0.45,-0.62,-1.15,3800.0
514,2014-05-30,봄,충남,예산군,서산시,1682.37,1088.2973624989845,90.0,364326.0,0.0,-0.75,-0.61,-1.17,3800.0
515,2014-05-31,봄,충남,예산군,서산시,1682.17,1088.1155443171665,90.0,364326.0,0.0,-0.72,-0.6,-1.18,3800.0
516,2014-06-01,봄,충남,예산군,서산시,1681.47,1087.4791806808028,90.0,364326.0,24000.0,-0.65,-0.59,-1.23,3800.0
517,2014-06-02,봄,충남,예산군,서산시,1681.16,1087.1973624989846,90.0,364326.0,24000.0,-0.75,-0.62,-1.4,3800.0
518,2014-06-03,봄,충남,예산군,서산시,1680.57,1086.6609988626208,90.0,364326.0,24000.0,-0.67,-0.58,-1.3,3800.0
519,2014-06-04,봄,충남,예산군,서산시,1680.28,1086.3973624989844,90.0,364326.0,24000.0,0.06,-0.08,0.03,3800.0
520,2014-06-05,봄,충남,예산군,서산시,1680.32,1086.433726135348,90.0,364326.0,24000.0,0.03,-0.09,-0.21,3500.0
521,2014-06-06,봄,충남,예산군,서산시,1679.83,1085.9882715898934,90.0,364326.0,24000.0,0.12,-0.1,-0.4,3500.0
522,2014-06-07,봄,충남,예산군,서산시,1679.44,1085.633726135348,90.0,364326.0,24000.0,0.22,-0.1,-0.49,3500.0
523,2014-06-08,봄,충남,예산군,서산시,1679.33,1085.5337261353482,90.0,364326.0,24000.0,0.13,-0.15,-0.59,3500.0
524,2014-06-09,봄,충남,예산군,서산시,1679.0,1085.2337261353482,90.0,364326.0,24000.0,0.1,-0.21,-0.65,3500.0
525,2014-06-10,봄,충남,예산군,서산시,1678.36,1084.65190795353,90.0,364326.0,24000.0,0.15,-0.19,-0.69,3500.0
526,2014-06-11,봄,충남,예산군,서산시,1677.57,1083.933726135348,90.0,364326.0,24000.0,-0.42,-0.42,-0.79,3500.0
527,2014-06-12,봄,충남,예산군,서산시,1676.58,1083.0337261353482,90.0,364326.0,24000.0,-0.49,-0.38,-0.74,3500.0
528,2014-06-13,봄,충남,예산군,서산시,1675.97,1082.4791806808028,90.0,364326.0,24000.0,-0.29,-0.4,-0.79,3500.0
529,2014-06-14,봄,충남,예산군,서산시,1675.79,1082.3155443171663,90.0,364326.0,24000.0,-0.24,-0.41,-0.85,3500.0
530,2014-06-15,봄,충남,예산군,서산시,1675.43,1081.9882715898937,90.0,364326.0,24000.0,-0.18,-0.41,-0.8,3500.0
531,2014-06-16,봄,충남,예산군,서산시,1675.07,1081.6609988626208,90.0,364326.0,24000.0,-0.11,-0.41,-0.84,3500.0
532,2014-06-17,봄,충남,예산군,서산시,1674.85,1081.4609988626207,90.0,364326.0,24000.0,-0.17,-0.42,-0.91,4000.0
533,2014-06-18,봄,충남,예산군,서산시,1674.23,1080.8973624989844,90.0,364326.0,24000.0,-0.12,-0.43,-0.95,4500.0
534,2014-06-19,봄,충남,예산군,서산시,1673.49,1080.2246352262573,90.0,364326.0,24000.0,-0.21,-0.54,-1.24,4700.0
535,2014-06-20,봄,충남,예산군,서산시,1673.54,1080.2700897717118,90.0,364326.0,24000.0,-0.22,-0.55,-1.0,4700.0
536,2014-06-21,봄,충남,예산군,서산시,1673.02,1079.7973624989845,90.0,364326.0,24000.0,-0.11,-0.49,-0.92,4700.0
537,2014-06-22,봄,충남,예산군,서산시,1672.85,1079.642817044439,90.0,364326.0,24000.0,-0.08,-0.48,-0.92,4700.0
538,2014-06-23,봄,충남,예산군,서산시,1673.16,1079.9246352262574,90.0,364326.0,24000.0,-0.03,-0.42,-0.92,4700.0
539,2014-06-24,봄,충남,예산군,서산시,1673.21,1079.970089771712,90.0,364326.0,24000.0,-0.04,-0.45,-0.92,4900.0
540,2014-06-25,봄,충남,예산군,서산시,1672.9,1079.6882715898937,90.0,364326.0,24000.0,-0.14,-0.52,-0.97,4900.0
541,2014-06-26,봄,충남,예산군,서산시,1673.09,1079.8609988626208,90.0,364326.0,24000.0,-0.21,-0.53,-0.92,4900.0
542,2014-06-27,봄,충남,예산군,서산시,1672.72,1079.5246352262573,90.0,364326.0,24000.0,-0.21,-0.56,-0.98,4900.0
543,2014-06-28,봄,충남,예산군,서산시,1672.71,1079.5155443171664,90.0,364326.0,24000.0,-0.33,-0.64,-1.03,4900.0
544,2014-06-29,봄,충남,예산군,서산시,1672.56,1079.3791806808026,90.0,364326.0,24000.0,-0.37,-0.66,-1.09,4900.0
545,2014-06-30,봄,충남,예산군,서산시,1672.93,1079.7155443171664,90.0,364326.0,24000.0,-0.42,-0.71,-1.16,4900.0
546,2014-07-01,봄,충남,예산군,서산시,1672.52,1079.342817044439,90.0,364326.0,0.0,-0.56,-0.84,-1.22,4900.0
547,2014-07-02,봄,충남,예산군,서산시,1672.33,1079.1700897717117,90.0,364326.0,0.0,-0.61,-0.91,-1.23,4900.0
548,2014-07-03,봄,충남,예산군,서산시,1672.07,1078.933726135348,90.0,364326.0,0.0,-0.7,-0.96,-1.27,5000.0
549,2014-07-04,봄,충남,예산군,서산시,1671.97,1078.842817044439,90.0,364326.0,0.0,-1.22,-0.86,-1.21,5500.0
550,2014-07-05,봄,충남,예산군,서산시,1671.62,1078.524635226257,90.0,364326.0,0.0,-1.2,-0.91,-1.24,5500.0
551,2014-07-06,봄,충남,예산군,서산시,1671.51,1078.4246352262571,90.0,364326.0,0.0,-1.24,-0.92,-1.27,5500.0
552,2014-07-07,봄,충남,예산군,서산시,1671.13,1078.079180680803,90.0,364326.0,0.0,-1.28,-1.0,-1.3,5500.0
553,2014-07-08,봄,충남,예산군,서산시,1671.12,1078.0700897717118,90.0,364326.0,0.0,-1.31,-1.02,-1.35,5500.0
554,2014-07-09,봄,충남,예산군,서산시,1670.48,1077.4882715898937,90.0,364326.0,0.0,-1.2,-0.9,-1.26,5500.0
555,2014-07-10,봄,충남,예산군,서산시,1670.26,1077.2882715898936,90.0,364326.0,0.0,-1.23,-0.9,-1.37,5500.0
556,2014-07-11,봄,충남,예산군,서산시,1669.58,1076.6700897717117,90.0,364326.0,0.0,-1.42,-0.98,-1.49,5500.0
557,2014-07-12,봄,충남,예산군,서산시,1669.3,1076.4155443171662,90.0,364326.0,0.0,-1.72,-1.11,-1.62,5500.0
558,2014-07-13,봄,충남,예산군,서산시,1668.55,1075.733726135348,90.0,364326.0,0.0,-1.93,-1.18,-1.57,5500.0
559,2014-07-14,봄,충남,예산군,서산시,1668.48,1075.6700897717117,90.0,364326.0,0.0,-1.77,-1.22,-1.66,5500.0
560,2014-07-15,봄,충남,예산군,서산시,1667.55,1074.8246352262572,90.0,364326.0,0.0,-1.66,-1.27,-1.62,5500.0
561,2014-07-16,봄,충남,예산군,서산시,1667.04,1074.3609988626208,90.0,364326.0,0.0,-1.85,-1.4,-1.7,5500.0
562,2014-07-17,봄,충남,예산군,서산시,1666.59,1073.9519079535298,90.0,364326.0,0.0,-1.96,-1.71,-1.88,5500.0
563,2014-07-18,봄,충남,예산군,서산시,1666.01,1073.4246352262571,90.0,364326.0,0.0,-1.79,-1.48,-1.71,5800.0
564,2014-07-19,봄,충남,예산군,서산시,1665.59,1073.042817044439,90.0,364326.0,0.0,-1.43,-1.17,-1.42,5800.0
565,2014-07-20,봄,충남,예산군,서산시,1665.27,1072.75190795353,90.0,364326.0,0.0,-1.51,-1.24,-1.71,5800.0
566,2014-07-21,봄,충남,예산군,서산시,1665.35,1072.8246352262572,90.0,364326.0,0.0,-1.63,-1.23,-1.77,5800.0
567,2014-07-22,봄,충남,예산군,서산시,1665.18,1072.670089771712,90.0,364326.0,0.0,-1.63,-1.22,-1.83,6000.0
568,2014-07-23,봄,충남,예산군,서산시,1664.53,1072.079180680803,90.0,364326.0,0.0,-1.66,-1.22,-1.87,6000.0
569,2014-07-24,봄,충남,예산군,서산시,1663.93,1071.5337261353482,90.0,364326.0,0.0,-1.15,-0.78,-1.14,6000.0
570,2014-07-25,여름,강원,평창군,평창군,1672.53,1075.2510715736453,1542.0,183287.0,0.0,-2.11,-1.66,-1.72,7500.0
571,2014-07-26,여름,강원,평창군,평창군,1672.05,1074.8147079372816,1542.0,183287.0,0.0,-2.74,-1.55,-1.63,7500.0
572,2014-07-27,여름,강원,평창군,평창군,1672.03,1074.7965261190998,1542.0,183287.0,0.0,-2.4,-1.51,-1.52,7500.0
573,2014-07-28,여름,강원,평창군,평창군,1671.48,1074.2965261190998,1542.0,183287.0,0.0,-3.09,-1.83,-1.5,7500.0
